n_a,n_b,successes,trials,estimate,cost_weight,cost_yuan,a_cost_yuan,b_cost_yuan,a_volume_um3,b_volume_um3,total_volume_um3,a_volume_percent,b_volume_percent,total_volume_percent,cp_one_sided_95_lower,cp_one_sided_family_lower,family_size
503,1234,45009,50000,0.90018,364177,9.534131565053084,7.466544719970521,2.0675868450825625,7.110994971400496,41.35173690165126,48.46273187305175,0.7110994971400496,4.135173690165126,4.846273187305175,0.8979477623972059,0.8979477623972059,1
502,1248,45004,50000,0.90008,364506,9.542744764911676,7.45170069468231,2.091044070229366,7.096857804459342,41.82088140458733,48.91773920904667,0.7096857804459341,4.182088140458734,4.891773920904668,0.8978467851088042,0.8978467851088042,1
501,1261,45005,50000,0.9001,364771,9.549682448688353,7.436856669394098,2.1128257792942553,7.082720637518188,42.25651558588512,49.339236223403304,0.7082720637518188,4.2256515585885115,4.93392362234033,0.8978669805119213,0.8978669805119213,1
500,1275,45003,50000,0.90006,365100,9.558295648546945,7.422012644105886,2.1362830044410592,7.068583470577034,42.72566008882119,49.794243559398225,0.7068583470577033,4.272566008882119,4.979424355939823,0.897826589732955,0.897826589732955,1
499,1289,45001,50000,0.90002,365429,9.566908848405538,7.407168618817674,2.159740229587863,7.0544463036358795,43.19480459175727,50.249250895393146,0.705444630363588,4.319480459175726,5.024925089539314,0.8977861990630301,0.8977861990630301,1
498,1304,45010,50000,0.9002,365822,9.577197564346044,7.392324593529462,2.1848729708165813,7.0403091366947255,43.69745941633163,50.737768553026356,0.7040309136694725,4.369745941633163,5.0737768553026354,0.8979679579367683,0.8979679579367683,1
497,1316,45004,50000,0.90008,366023,9.582459732040807,7.377480568241251,2.204979163799556,7.026171969753571,44.09958327599113,51.1257552457447,0.7026171969753572,4.409958327599113,5.11257552457447,0.8978467851088042,0.8978467851088042,1
495,1335,45000,50000,0.9,366105,9.584606487020759,7.347792517664827,2.2368139693559326,6.997897635871263,44.73627938711866,51.73417702298992,0.6997897635871263,4.473627938711866,5.173417702298992,0.8977660037689393,0.8977660037689393,1
496,1327,45001,50000,0.90002,366160,9.586046383653654,7.362636542953039,2.223409840700616,7.012034802812417,44.46819681401233,51.480231616824746,0.7012034802812417,4.446819681401233,5.148023161682475,0.8977861990630301,0.8977861990630301,1
494,1349,45008,50000,0.90016,366434,9.593219686879351,7.332948492376615,2.2602711945027365,6.983760468930109,45.20542389005474,52.189184358984846,0.6983760468930109,4.520542389005474,5.218918435898485,0.8979275668849466,0.8979275668849466,1
493,1359,45009,50000,0.90018,366507,9.595130822410285,7.3181044670884035,2.277026355321882,6.969623301988955,45.540527106437644,52.5101504084266,0.6969623301988955,4.554052710643764,5.25101504084266,0.8979477623972059,0.8979477623972059,1
492,1371,45006,50000,0.90012,366708,9.600392990105048,7.303260441800192,2.2971325483048566,6.955486135047801,45.94265096609714,52.89813710114494,0.69554861350478,4.594265096609714,5.289813710114494,0.8978871759423113,0.8978871759423113,1
491,1382,45005,50000,0.9001,366845,9.603979641717897,7.28841641651198,2.3155632252059166,6.941348968106647,46.31126450411834,53.252613472224986,0.6941348968106648,4.631126450411834,5.325261347222498,0.8978669805119213,0.8978669805119213,1
490,1396,45006,50000,0.90012,367174,9.612592841576488,7.273572391223768,2.3390204503527205,6.927211801165493,46.780409007054416,53.70762080821991,0.6927211801165493,4.678040900705441,5.370762080821991,0.8978871759423113,0.8978871759423113,1
489,1413,45004,50000,0.90008,367695,9.626232589680825,7.258728365935556,2.367504223745268,6.913074634224339,47.350084474905366,54.2631591091297,0.6913074634224339,4.735008447490536,5.42631591091297,0.8978467851088042,0.8978467851088042,1
488,1427,45005,50000,0.9001,368024,9.634845789539416,7.2438843406473445,2.390961448892072,6.898937467283185,47.81922897784144,54.71816644512462,0.6898937467283184,4.781922897784144,5.4718166445124625,0.8978669805119213,0.8978669805119213,1
487,1440,45003,50000,0.90006,368289,9.641783473316094,7.229040315359133,2.412743157956961,6.884800300342031,48.25486315913923,55.139663459481255,0.6884800300342031,4.825486315913922,5.513966345948125,0.897826589732955,0.897826589732955,1
486,1453,45006,50000,0.90012,368554,9.648721157092771,7.214196290070921,2.43452486702185,6.8706631334008765,48.69049734043701,55.56116047383789,0.6870663133400876,4.869049734043702,5.556116047383789,0.8978871759423113,0.8978871759423113,1
485,1465,45007,50000,0.90014,368755,9.653983324787534,7.199352264782709,2.454631060004825,6.8565259664597225,49.09262120009651,55.94914716655623,0.6856525966459722,4.909262120009651,5.594914716655623,0.8979073713999849,0.8979073713999849,1
484,1478,45004,50000,0.90008,369020,9.66092100856421,7.184508239494497,2.476412769069714,6.842388799518568,49.52825538139429,56.370644180912855,0.6842388799518568,4.952825538139429,5.637064418091286,0.8978467851088042,0.8978467851088042,1
483,1494,45000,50000,0.9,369477,9.672885240586632,7.169664214206286,2.503221026380347,6.828251632577414,50.06442052760695,56.89267216018436,0.6828251632577415,5.006442052760694,5.689267216018435,0.8977660037689393,0.8977660037689393,1
482,1510,45007,50000,0.90014,369934,9.684849472609054,7.154820188918074,2.53002928369098,6.81411446563626,50.60058567381961,57.41470013945587,0.681411446563626,5.060058567381961,5.7414700139455865,0.8979073713999849,0.8979073713999849,1
481,1524,45006,50000,0.90012,370263,9.693462672467646,7.139976163629862,2.553486508837784,6.799977298695106,51.069730176755684,57.86970747545079,0.6799977298695107,5.1069730176755685,5.7869707475450785,0.8978871759423113,0.8978871759423113,1
480,1537,45001,50000,0.90002,370528,9.700400356244323,7.125132138341651,2.575268217902673,6.785840131753952,51.50536435805347,58.29120448980742,0.6785840131753952,5.150536435805346,5.829120448980742,0.8977861990630301,0.8977861990630301,1
479,1548,45002,50000,0.90004,370665,9.703987007857172,7.110288113053438,2.593698894803733,6.771702964812798,51.87397789607467,58.64568086088747,0.6771702964812798,5.187397789607466,5.864568086088747,0.8978063943843658,0.8978063943843658,1
478,1563,45003,50000,0.90006,371058,9.714275723797678,7.095444087765227,2.6188316360324513,6.757565797871644,52.376632720649035,59.13419851852068,0.6757565797871643,5.2376632720649035,5.913419851852068,0.897826589732955,0.897826589732955,1
477,1575,45005,50000,0.9001,371259,9.719537891492442,7.080600062477015,2.638937829015426,6.74342863093049,52.77875658030853,59.52218521123902,0.674342863093049,5.277875658030853,5.9522185211239025,0.8978669805119213,0.8978669805119213,1
476,1590,45005,50000,0.9001,371652,9.729826607432948,7.0657560371888035,2.6640705702441445,6.729291463989336,53.281411404882896,60.01070286887223,0.6729291463989335,5.328141140488289,6.001070286887223,0.8978669805119213,0.8978669805119213,1
475,1602,45010,50000,0.9002,371853,9.73508877512771,7.050912011900592,2.684176763227119,6.715154297048182,53.68353526454239,60.39868956159057,0.6715154297048181,5.368353526454239,6.039868956159057,0.8979679579367683,0.8979679579367683,1
474,1614,45008,50000,0.90016,372054,9.740350942822474,7.036067986612379,2.704282956210094,6.701017130107028,54.08565912420188,60.78667625430891,0.6701017130107028,5.408565912420189,6.0786676254308905,0.8979275668849466,0.8979275668849466,1
473,1626,45004,50000,0.90008,372255,9.745613110517237,7.021223961324168,2.7243891491930685,6.6868799631658735,54.48778298386138,61.17466294702725,0.6686879963165874,5.448778298386138,6.117466294702726,0.8978467851088042,0.8978467851088042,1
472,1640,45006,50000,0.90012,372584,9.754226310375829,7.006379936035956,2.7478463743398724,6.672742796224719,54.956927486797454,61.62967028302217,0.6672742796224719,5.495692748679746,6.162967028302217,0.8978871759423113,0.8978871759423113,1
471,1654,45002,50000,0.90004,372913,9.76283951023442,6.991535910747745,2.771303599486676,6.658605629283565,55.42607198973353,62.08467761901709,0.6658605629283566,5.542607198973353,6.2084677619017095,0.8978063943843658,0.8978063943843658,1
470,1665,45010,50000,0.9002,373050,9.766426161847269,6.976691885459533,2.789734276387736,6.644468462342411,55.79468552775473,62.43915399009714,0.6644468462342411,5.579468552775473,6.243915399009714,0.8979679579367683,0.8979679579367683,1
469,1677,45004,50000,0.90008,373251,9.771688329542032,6.9618478601713205,2.8098404693707106,6.630331295401258,56.19680938741423,62.82714068281548,0.6630331295401258,5.619680938741422,6.282714068281548,0.8978467851088042,0.8978467851088042,1
468,1691,45010,50000,0.9002,373580,9.780301529400624,6.947003834883109,2.8332976945175146,6.616194128460104,56.6659538903503,63.2821480188104,0.6616194128460104,5.66659538903503,6.328214801881041,0.8979679579367683,0.8979679579367683,1
467,1705,45005,50000,0.9001,373909,9.788914729259215,6.932159809594897,2.8567549196643185,6.60205696151895,57.13509839328638,63.737155354805324,0.6602056961518951,5.713509839328638,6.373715535480533,0.8978669805119213,0.8978669805119213,1
466,1717,45000,50000,0.9,374110,9.794176896953978,6.917315784306686,2.876861112647293,6.587919794577796,57.537222252945874,64.12514204752367,0.6587919794577796,5.753722225294587,6.412514204752367,0.8977660037689393,0.8977660037689393,1
465,1732,45005,50000,0.9001,374503,9.804465612894486,6.902471759018474,2.9019938538760113,6.573782627636642,58.03987707752024,64.61365970515688,0.6573782627636642,5.803987707752024,6.461365970515688,0.8978669805119213,0.8978669805119213,1
464,1746,45009,50000,0.90018,374832,9.813078812753078,6.8876277337302625,2.925451079022815,6.559645460695488,58.50902158045631,65.0686670411518,0.6559645460695488,5.850902158045631,6.50686670411518,0.8979477623972059,0.8979477623972059,1
463,1758,45002,50000,0.90004,375033,9.81834098044784,6.87278370844205,2.94555727200579,6.545508293754334,58.91114544011581,65.45665373387014,0.6545508293754334,5.891114544011581,6.545665373387014,0.8978063943843658,0.8978063943843658,1
462,1771,45000,50000,0.9,375298,9.825278664224518,6.857939683153838,2.967338981070679,6.5313711268131796,59.346779621413596,65.87815074822677,0.6531371126813179,5.93467796214136,6.587815074822677,0.8977660037689393,0.8977660037689393,1
461,1788,45002,50000,0.90004,375819,9.838918412328853,6.843095657865627,2.9958227544632265,6.5172339598720255,59.916455089264545,66.43368904913658,0.6517233959872026,5.991645508926455,6.6433689049136575,0.8978063943843658,0.8978063943843658,1
460,1801,45008,50000,0.90016,376084,9.84585609610553,6.828251632577415,3.017604463528116,6.503096792930871,60.352089270562324,66.85518606349319,0.6503096792930871,6.035208927056233,6.685518606349319,0.8979275668849466,0.8979275668849466,1
459,1814,45017,50000,0.90034,376349,9.852793779882209,6.813407607289204,3.039386172593005,6.488959625989717,60.78772345186011,67.27668307784982,0.6488959625989718,6.078772345186011,6.727668307784982,0.8981093274788239,0.8981093274788239,1
458,1830,45006,50000,0.90012,376806,9.864758011904629,6.798563582000991,3.066194429903638,6.474822459048563,61.32388859807277,67.79871105712134,0.6474822459048564,6.1323888598072775,6.779871105712133,0.8978871759423113,0.8978871759423113,1
457,1840,45000,50000,0.9,376879,9.866669147435562,6.7837195567127795,3.0829495907227833,6.460685292107409,61.65899181445568,68.11967710656309,0.646068529210741,6.165899181445568,6.811967710656308,0.8977660037689393,0.8977660037689393,1
456,1853,45007,50000,0.90014,377144,9.873606831212241,6.768875531424568,3.1047312997876726,6.446548125166255,62.09462599575347,68.54117412091972,0.6446548125166255,6.209462599575347,6.854117412091973,0.8979073713999849,0.8979073713999849,1
455,1867,45003,50000,0.90006,377473,9.882220031070833,6.754031506136356,3.1281885249344765,6.432410958225101,62.56377049868954,68.99618145691464,0.6432410958225101,6.256377049868955,6.899618145691464,0.897826589732955,0.897826589732955,1
454,1880,45007,50000,0.90014,377738,9.88915771484751,6.739187480848145,3.149970233999366,6.418273791283947,62.99940467998733,69.41767847127127,0.6418273791283947,6.2999404679987325,6.941767847127127,0.8979073713999849,0.8979073713999849,1
453,1894,45000,50000,0.9,378067,9.897770914706102,6.724343455559932,3.1734274591461693,6.404136624342793,63.468549182923404,69.8726858072662,0.6404136624342793,6.34685491829234,6.98726858072662,0.8977660037689393,0.8977660037689393,1
452,1909,45010,50000,0.9002,378460,9.908059630646608,6.709499430271721,3.198560200374888,6.389999457401639,63.97120400749777,70.3612034648994,0.6389999457401638,6.3971204007497775,7.036120346489941,0.8979679579367683,0.8979679579367683,1
451,1920,45006,50000,0.90012,378597,9.911646282259458,6.694655404983509,3.216990877275948,6.375862290460485,64.33981754551897,70.71567983597946,0.6375862290460486,6.433981754551898,7.071567983597945,0.8978871759423113,0.8978871759423113,1
450,1937,45006,50000,0.90012,379118,9.925286030363793,6.679811379695297,3.2454746506684953,6.361725123519331,64.90949301336993,71.27121813688926,0.6361725123519331,6.490949301336993,7.127121813688926,0.8978871759423113,0.8978871759423113,1
449,1950,45006,50000,0.90012,379383,9.93222371414047,6.664967354407086,3.2672563597333846,6.3475879565781765,65.34512719466771,71.69271515124589,0.6347587956578177,6.534512719466771,7.169271515124589,0.8978871759423113,0.8978871759423113,1
448,1962,45005,50000,0.9001,379584,9.937485881835233,6.650123329118874,3.2873625527163592,6.3334507896370225,65.7472510543272,72.08070184396422,0.6333450789637023,6.5747251054327185,7.208070184396422,0.8978669805119213,0.8978669805119213,1
447,1978,45000,50000,0.9,380041,9.949450113857655,6.635279303830662,3.3141708100269924,6.319313622695868,66.28341620053986,72.60272982323573,0.6319313622695869,6.628341620053986,7.260272982323573,0.8977660037689393,0.8977660037689393,1
446,1991,45004,50000,0.90008,380306,9.956387797634331,6.62043527854245,3.3359525190918813,6.305176455754714,66.71905038183765,73.02422683759237,0.6305176455754714,6.671905038183765,7.302422683759237,0.8978467851088042,0.8978467851088042,1
445,2005,45010,50000,0.9002,380635,9.965000997492924,6.6055912532542385,3.359409744238685,6.29103928881356,67.18819488477372,73.47923417358729,0.629103928881356,6.718819488477372,7.347923417358729,0.8979679579367683,0.8979679579367683,1
444,2020,45003,50000,0.90006,381028,9.97528971343343,6.590747227966027,3.3845424854674038,6.276902121872406,67.69084970934809,73.9677518312205,0.6276902121872406,6.769084970934808,7.396775183122049,0.897826589732955,0.897826589732955,1
443,2034,45001,50000,0.90002,381357,9.983902913292022,6.575903202677815,3.4079997106142073,6.262764954931252,68.15999421228416,74.42275916721542,0.6262764954931253,6.815999421228416,7.442275916721542,0.8977861990630301,0.8977861990630301,1
442,2048,45004,50000,0.90008,381686,9.992516113150614,6.561059177389603,3.431456935761011,6.248627787990098,68.62913871522024,74.87776650321034,0.6248627787990098,6.862913871522023,7.487776650321035,0.8978467851088042,0.8978467851088042,1
441,2059,45004,50000,0.90008,381823,9.996102764763462,6.546215152101391,3.4498876126620712,6.234490621048944,68.99775225324144,75.23224287429039,0.6234490621048945,6.899775225324144,7.52322428742904,0.8978467851088042,0.8978467851088042,1
440,2073,45002,50000,0.90004,382152,10.004715964622054,6.5313711268131796,3.473344837808875,6.22035345410779,69.46689675617752,75.68725021028531,0.622035345410779,6.946689675617752,7.568725021028531,0.8978063943843658,0.8978063943843658,1
439,2086,45003,50000,0.90006,382417,10.011653648398733,6.516527101524968,3.4951265468737645,6.206216287166636,69.9025309374753,76.10874722464195,0.6206216287166636,6.990253093747531,7.610874722464195,0.897826589732955,0.897826589732955,1
438,2102,45010,50000,0.9002,382874,10.023617880421153,6.501683076236756,3.521934804184397,6.192079120225482,70.43869608368796,76.63077520391344,0.6192079120225482,7.043869608368795,7.663077520391345,0.8979679579367683,0.8979679579367683,1
437,2114,45006,50000,0.90012,383075,10.028880048115916,6.486839050948544,3.542040997167372,6.177941953284328,70.84081994334746,77.01876189663179,0.6177941953284328,7.0840819943347455,7.701876189663179,0.8978871759423113,0.8978871759423113,1
436,2127,45003,50000,0.90006,383340,10.035817731892594,6.471995025660332,3.563822706232261,6.1638047863431735,71.27645412464524,77.44025891098842,0.6163804786343173,7.127645412464524,7.744025891098842,0.897826589732955,0.897826589732955,1
435,2140,45007,50000,0.90014,383605,10.042755415669271,6.457151000372121,3.5856044152971505,6.1496676194020194,71.71208830594303,77.86175592534505,0.614966761940202,7.171208830594303,7.786175592534505,0.8979073713999849,0.8979073713999849,1
434,2154,45006,50000,0.90012,383934,10.051368615527863,6.442306975083909,3.609061640443954,6.135530452460865,72.1812328088791,78.31676326133997,0.6135530452460866,7.2181232808879106,7.831676326133998,0.8978871759423113,0.8978871759423113,1
433,2170,45004,50000,0.90008,384391,10.063332847550285,6.427462949795697,3.635869897754587,6.121393285519711,72.71739795509176,78.83879124061147,0.6121393285519712,7.271739795509175,7.883879124061147,0.8978467851088042,0.8978467851088042,1
432,2184,45008,50000,0.90016,384720,10.071946047408876,6.412618924507485,3.6593271229013906,6.107256118578557,73.18654245802783,79.29379857660639,0.6107256118578557,7.318654245802783,7.929379857660639,0.8979275668849466,0.8979275668849466,1
431,2194,45000,50000,0.9,384793,10.07385718293981,6.397774899219273,3.6760822837205365,6.093118951637403,73.52164567441073,79.61476462604814,0.6093118951637404,7.352164567441074,7.961476462604814,0.8977660037689393,0.8977660037689393,1
430,2207,45002,50000,0.90004,385058,10.080794866716488,6.382930873931062,3.6978639927854258,6.078981784696249,73.95727985570852,80.03626164040477,0.6078981784696249,7.395727985570852,8.003626164040478,0.8978063943843658,0.8978063943843658,1
429,2226,45000,50000,0.9,385707,10.097785646984653,6.36808684864285,3.7296987983418024,6.064844617755095,74.59397596683606,80.65882058459115,0.6064844617755095,7.459397596683605,8.065882058459115,0.8977660037689393,0.8977660037689393,1
428,2242,45005,50000,0.9001,386164,10.109749879007074,6.3532428233546385,3.756507055652435,6.050707450813941,75.13014111304872,81.18084856386267,0.6050707450813941,7.513014111304872,8.118084856386266,0.8978669805119213,0.8978669805119213,1
427,2257,45008,50000,0.90016,386557,10.12003859494758,6.338398798066427,3.7816397968811533,6.036570283872787,75.63279593762309,81.66936622149588,0.6036570283872787,7.563279593762308,8.166936622149587,0.8979275668849466,0.8979275668849466,1
426,2269,45002,50000,0.90004,386758,10.125300762642343,6.323554772778214,3.801745989864128,6.022433116931633,76.03491979728257,82.0573529142142,0.6022433116931633,7.603491979728258,8.205735291421421,0.8978063943843658,0.8978063943843658,1
425,2285,45015,50000,0.9003,387215,10.137264994664765,6.308710747490003,3.828554247174761,6.008295949990479,76.57108494349524,82.57938089348572,0.6008295949990479,7.657108494349523,8.257938089348572,0.8980689360443921,0.8980689360443921,1
424,2301,45002,50000,0.90004,387672,10.149229226687185,6.293866722201791,3.855362504485394,5.994158783049325,77.10725008970789,83.10140887275722,0.5994158783049325,7.710725008970789,8.310140887275722,0.8978063943843658,0.8978063943843658,1
423,2312,45001,50000,0.90002,387809,10.152815878300034,6.27902269691358,3.873793181386454,5.9800216161081705,77.4758636277291,83.45588524383727,0.5980021616108171,7.74758636277291,8.345588524383727,0.8977861990630301,0.8977861990630301,1
422,2327,45013,50000,0.90026,388202,10.16310459424054,6.264178671625368,3.8989259226151725,5.965884449167016,77.97851845230346,83.94440290147048,0.5965884449167016,7.797851845230346,8.394440290147047,0.8980285447193513,0.8980285447193513,1
421,2343,45003,50000,0.90006,388659,10.175068826262962,6.2493346463371555,3.925734179925805,5.951747282225862,78.51468359851611,84.46643088074198,0.5951747282225863,7.851468359851611,8.446643088074197,0.897826589732955,0.897826589732955,1
420,2357,45005,50000,0.9001,388988,10.183682026121554,6.234490621048944,3.949191405072609,5.937610115284708,78.98382810145219,84.9214382167369,0.5937610115284708,7.898382810145219,8.49214382167369,0.8978669805119213,0.8978669805119213,1
419,2368,45008,50000,0.90016,389125,10.187268677734401,6.219646595760732,3.967622081973669,5.923472948343554,79.3524416394734,85.27591458781696,0.5923472948343554,7.93524416394734,8.527591458781695,0.8979275668849466,0.8979275668849466,1
418,2383,45007,50000,0.90014,389518,10.197557393674908,6.204802570472521,3.9927548232023877,5.9093357814024,79.85509646404776,85.76443224545017,0.5909335781402401,7.985509646404776,8.576443224545017,0.8979073713999849,0.8979073713999849,1
417,2397,45001,50000,0.90002,389847,10.2061705935335,6.189958545184309,4.016212048349192,5.895198614461246,80.32424096698384,86.21943958144509,0.5895198614461247,8.032424096698383,8.62194395814451,0.8977861990630301,0.8977861990630301,1
416,2412,45006,50000,0.90012,390240,10.216459309474006,6.175114519896097,4.041344789577909,5.881061447520092,80.8268957915582,86.7079572390783,0.5881061447520092,8.08268957915582,8.67079572390783,0.8978871759423113,0.8978871759423113,1
415,2428,45004,50000,0.90008,390697,10.228423541496428,6.160270494607885,4.0681530468885425,5.866924280578938,81.36306093777087,87.22998521834981,0.5866924280578938,8.136306093777087,8.722998521834981,0.8978467851088042,0.8978467851088042,1
414,2444,45004,50000,0.90008,391154,10.240387773518849,6.145426469319673,4.094961304199176,5.852787113637784,81.89922608398352,87.75201319762131,0.5852787113637784,8.189922608398351,8.77520131976213,0.8978467851088042,0.8978467851088042,1
413,2460,45003,50000,0.90006,391611,10.25235200554127,6.130582444031462,4.121769561509808,5.83864994669663,82.43539123019619,88.27404117689282,0.583864994669663,8.243539123019618,8.827404117689282,0.897826589732955,0.897826589732955,1
412,2474,45008,50000,0.90016,391940,10.260965205399861,6.11573841874325,4.145226786656612,5.824512779755476,82.90453573313226,88.72904851288774,0.5824512779755475,8.290453573313227,8.872904851288775,0.8979275668849466,0.8979275668849466,1
411,2489,45005,50000,0.9001,392333,10.271253921340369,6.100894393455039,4.1703595278853305,5.810375612814322,83.40719055770663,89.21756617052095,0.5810375612814322,8.340719055770663,8.921756617052095,0.8978669805119213,0.8978669805119213,1
410,2503,45002,50000,0.90004,392662,10.279867121198961,6.086050368166826,4.193816753032134,5.7962384458731675,83.8763350606427,89.67257350651587,0.5796238445873167,8.38763350606427,8.967257350651588,0.8978063943843658,0.8978063943843658,1
409,2519,45009,50000,0.90018,393119,10.291831353221381,6.0712063428786145,4.220625010342768,5.782101278932013,84.41250020685536,90.19460148578737,0.5782101278932014,8.441250020685535,9.019460148578737,0.8979477623972059,0.8979477623972059,1
408,2532,45003,50000,0.90006,393384,10.29876903699806,6.056362317590403,4.242406719407656,5.767964111990859,84.84813438815314,90.616098500144,0.576796411199086,8.484813438815314,9.0616098500144,0.897826589732955,0.897826589732955,1
407,2548,45009,50000,0.90018,393841,10.31073326902048,6.041518292302191,4.269214976718289,5.753826945049705,85.3842995343658,91.1381264794155,0.5753826945049706,8.53842995343658,9.11381264794155,0.8979477623972059,0.8979477623972059,1
406,2561,45003,50000,0.90006,394106,10.317670952797158,6.02667426701398,4.2909966857831785,5.739689778108551,85.81993371566358,91.55962349377214,0.5739689778108551,8.581993371566357,9.155962349377214,0.897826589732955,0.897826589732955,1
405,2576,45001,50000,0.90002,394499,10.327959668737664,6.011830241725767,4.316129427011897,5.725552611167397,86.32258854023796,92.04814115140536,0.5725552611167397,8.632258854023796,9.204814115140536,0.8977861990630301,0.8977861990630301,1
404,2590,45000,50000,0.9,394828,10.336572868596257,5.996986216437556,4.339586652158701,5.711415444226243,86.79173304317403,92.50314848740028,0.5711415444226243,8.679173304317402,9.250314848740029,0.8977660037689393,0.8977660037689393,1
403,2605,45002,50000,0.90004,395221,10.346861584536763,5.982142191149344,4.364719393387419,5.697278277285089,87.2943878677484,92.99166614503349,0.5697278277285089,8.729438786774839,9.29916661450335,0.8978063943843658,0.8978063943843658,1
402,2620,45006,50000,0.90012,395614,10.357150300477269,5.967298165861132,4.389852134616137,5.683141110343935,87.79704269232276,93.4801838026667,0.5683141110343934,8.779704269232276,9.348018380266671,0.8978871759423113,0.8978871759423113,1
401,2635,45003,50000,0.90006,396007,10.367439016417777,5.952454140572921,4.414984875844856,5.669003943402781,88.29969751689713,93.96870146029991,0.5669003943402782,8.829969751689712,9.396870146029991,0.897826589732955,0.897826589732955,1
400,2654,45003,50000,0.90006,396656,10.384429796685941,5.937610115284708,4.446819681401232,5.654866776461627,88.93639362802466,94.59126040448629,0.5654866776461627,8.893639362802466,9.459126040448629,0.897826589732955,0.897826589732955,1
399,2670,45000,50000,0.9,397113,10.396394028708363,5.922766089996497,4.473627938711865,5.640729609520473,89.47255877423731,95.11328838375779,0.5640729609520473,8.947255877423732,9.511328838375778,0.8977660037689393,0.8977660037689393,1
398,2683,45010,50000,0.9002,397378,10.40333171248504,5.907922064708285,4.4954096477767544,5.626592442579319,89.9081929555351,95.53478539811442,0.5626592442579319,8.99081929555351,9.553478539811442,0.8979679579367683,0.8979679579367683,1
397,2695,45006,50000,0.90012,397579,10.408593880179803,5.8930780394200735,4.515515840759729,5.6124552756381645,90.3103168151946,95.92277209083277,0.5612455275638165,9.03103168151946,9.592277209083276,0.8978871759423113,0.8978871759423113,1
396,2710,45005,50000,0.9001,397972,10.418882596120309,5.878234014131862,4.540648581988448,5.59831810869701,90.81297163976896,96.41128974846598,0.559831810869701,9.081297163976897,9.641128974846596,0.8978669805119213,0.8978669805119213,1
395,2724,45009,50000,0.90018,398301,10.427495795978901,5.86338998884365,4.564105807135252,5.584180941755856,91.28211614270504,96.8662970844609,0.5584180941755856,9.128211614270503,9.68662970844609,0.8979477623972059,0.8979477623972059,1
394,2739,45000,50000,0.9,398694,10.437784511919407,5.848545963555438,4.589238548363969,5.570043774814702,91.78477096727941,97.35481474209412,0.5570043774814702,9.178477096727942,9.735481474209411,0.8977660037689393,0.8977660037689393,1
393,2756,45005,50000,0.9001,399215,10.451424260023744,5.833701938267226,4.617722321756517,5.555906607873548,92.35444643513036,97.91035304300391,0.5555906607873549,9.235444643513036,9.79103530430039,0.8978669805119213,0.8978669805119213,1
392,2771,45006,50000,0.90012,399608,10.46171297596425,5.818857912979015,4.642855062985236,5.541769440932394,92.85710125970472,98.39887070063712,0.5541769440932394,9.285710125970473,9.839887070063712,0.8978871759423113,0.8978871759423113,1
391,2781,45001,50000,0.90002,399681,10.463624111495184,5.804013887690803,4.659610223804381,5.52763227399124,93.19220447608764,98.71983675007888,0.5527632273991241,9.319220447608764,9.871983675007888,0.8977861990630301,0.8977861990630301,1
390,2796,45003,50000,0.90006,400074,10.47391282743569,5.789169862402591,4.6847429650331,5.513495107050086,93.694859300662,99.2083544077121,0.5513495107050086,9.369485930066201,9.920835440771208,0.897826589732955,0.897826589732955,1
389,2810,45006,50000,0.90012,400403,10.482526027294282,5.774325837114379,4.708200190179903,5.499357940108932,94.16400380359808,99.66336174370701,0.5499357940108932,9.416400380359807,9.966336174370701,0.8978871759423113,0.8978871759423113,1
388,2825,45002,50000,0.90004,400796,10.492814743234788,5.759481811826167,4.733332931408621,5.485220773167778,94.66665862817244,100.15187940134022,0.5485220773167778,9.466665862817244,10.015187940134023,0.8978063943843658,0.8978063943843658,1
387,2843,45002,50000,0.90004,401381,10.50813000742104,5.744637786537956,4.763492220883084,5.471083606226624,95.26984441766169,100.74092802388832,0.5471083606226624,9.526984441766167,10.074092802388831,0.8978063943843658,0.8978063943843658,1
386,2858,45007,50000,0.90014,401774,10.518418723361545,5.729793761249744,4.788624962111801,5.45694643928547,95.77249924223605,101.22944568152153,0.5456946439285469,9.577249924223604,10.122944568152151,0.8979073713999849,0.8979073713999849,1
385,2871,45004,50000,0.90008,402039,10.525356407138224,5.714949735961532,4.810406671176691,5.4428092723443156,96.20813342353384,101.65094269587816,0.5442809272344316,9.620813342353383,10.165094269587817,0.8978467851088042,0.8978467851088042,1
384,2886,45007,50000,0.90014,402432,10.53564512307873,5.70010571067332,4.835539412405409,5.428672105403162,96.7107882481082,102.13946035351137,0.5428672105403163,9.67107882481082,10.213946035351137,0.8979073713999849,0.8979073713999849,1
383,2902,45000,50000,0.9,402889,10.547609355101152,5.685261685385108,4.862347669716042,5.414534938462008,97.24695339432087,102.66148833278288,0.5414534938462008,9.724695339432087,10.266148833278288,0.8977660037689393,0.8977660037689393,1
382,2914,45000,50000,0.9,403090,10.552871522795913,5.670417660096897,4.882453862699017,5.400397771520854,97.64907725398035,103.04947502550121,0.5400397771520854,9.764907725398036,10.304947502550121,0.8977660037689393,0.8977660037689393,1
381,2930,45008,50000,0.90016,403547,10.564835754818334,5.655573634808685,4.90926212000965,5.3862606045797,98.18524240019302,103.57150300477272,0.53862606045797,9.818524240019302,10.357150300477272,0.8979275668849466,0.8979275668849466,1
