N_A,N_B,successes,trials,probability,standard_error,Wilson95_low,Wilson95_high
392,0,7022,50000,0.14044,0.00155381212764,0.137422198476,0.143513046677
393,0,7126,50000,0.14252,0.00156338126892,0.139483286434,0.145611639134
394,0,7233,50000,0.14466,0.00157310828871,0.141604060377,0.147770536387
395,0,7328,50000,0.14656,0.00158164576565,0.143487183843,0.149687120993
396,0,7423,50000,0.14846,0.00159009199985,0.1453704861,0.151603526808
397,0,7552,50000,0.15104,0.00160141761199,0.147928093483,0.154205523017
398,0,7643,50000,0.15286,0.00160930929532,0.14973248859,0.156040848272
399,0,7744,50000,0.15488,0.00161797518893,0.151735351125,0.158077675371
400,0,7861,50000,0.15722,0.00162789355672,0.154055734626,0.160436932338
401,0,8000,50000,0.16,0.00163951212255,0.156812752475,0.163239487352
402,0,8099,50000,0.16198,0.0016476800636,0.158776593862,0.165235341744
403,0,8200,50000,0.164,0.00165592270351,0.16078028578,0.16727133946
404,0,8312,50000,0.16624,0.0016649580319,0.163002407372,0.1695288737
405,0,8422,50000,0.16844,0.00167372618071,0.165185055609,0.171745887441
406,0,8549,50000,0.17098,0.00168372111467,0.167705273607,0.17430527918
407,0,8673,50000,0.17346,0.00169334951147,0.170166214495,0.176803957249
408,0,8786,50000,0.17572,0.00170201340535,0.172409062391,0.179080762112
409,0,8883,50000,0.17766,0.00170936786211,0.174334500942,0.181035025486
410,0,9006,50000,0.18012,0.00171858538106,0.176776248521,0.183512899937
411,0,9121,50000,0.18242,0.0017270955017,0.179059394658,0.185829400413
412,0,9230,50000,0.1846,0.00173506679987,0.181223605927,0.188024854194
413,0,9358,50000,0.18716,0.00174431152264,0.183765292477,0.190602774309
414,0,9479,50000,0.18958,0.0017529370987,0.186168203107,0.193039491854
415,0,9604,50000,0.19208,0.00176173365524,0.188650772512,0.195556538333
416,0,9741,50000,0.19482,0.00177124344798,0.191371925744,0.19831496411
417,0,9875,50000,0.1975,0.00178041427763,0.194033747837,0.201012730244
418,0,10009,50000,0.20018,0.00178945783745,0.196695819329,0.203710246979
419,0,10140,50000,0.2028,0.00179817774427,0.199298529682,0.206347134072
420,0,10278,50000,0.20556,0.0018072359359,0.202040566333,0.209124673356
421,0,10407,50000,0.20814,0.00181558662916,0.204604003286,0.211720839995
422,0,10549,50000,0.21098,0.00182465032047,0.207426022994,0.214578383931
423,0,10681,50000,0.21362,0.00183295660396,0.21004954235,0.217234458949
424,0,10815,50000,0.2163,0.00184127298356,0.212713038839,0.219930550687
425,0,10950,50000,0.219,0.00184953507672,0.215396640168,0.222646534512
426,0,11096,50000,0.22192,0.00185834073087,0.218299159369,0.225583566663
427,0,11267,50000,0.22534,0.00186848539946,0.221699016076,0.229023184485
428,0,11412,50000,0.22824,0.00187694700192,0.224582211034,0.231939543952
429,0,11564,50000,0.23128,0.00188568057528,0.227604862246,0.234996425654
430,0,11722,50000,0.23444,0.00189461281744,0.230747114898,0.23817368748
431,0,11851,50000,0.23702,0.00190179662214,0.233312838527,0.240767567442
432,0,12012,50000,0.24024,0.00191062682071,0.236515286529,0.244004624698
433,0,12155,50000,0.2431,0.00191834506802,0.239359941283,0.246879530515
434,0,12296,50000,0.24592,0.00192584191252,0.242165032989,0.249714005526
435,0,12435,50000,0.2487,0.00193312343113,0.244930549738,0.252508061639
436,0,12582,50000,0.25164,0.0019407076565,0.247855460972,0.255462698685
437,0,12735,50000,0.2547,0.0019484758659,0.250900002425,0.258537687073
438,0,12903,50000,0.25806,0.00195685991527,0.254243313954,0.261913859292
439,0,13060,50000,0.2612,0.00196455877998,0.257367985145,0.265068705651
440,0,13228,50000,0.26456,0.00197265306833,0.26071186451,0.268444310034
441,0,13399,50000,0.26798,0.00198074086947,0.264115751972,0.2718798971
442,0,13557,50000,0.27114,0.00198807998028,0.267261126624,0.275054036925
443,0,13740,50000,0.2748,0.00199642159876,0.270904498226,0.278730102976
444,0,13930,50000,0.2786,0.00200490418724,0.274687582805,0.282546434541
445,0,14091,50000,0.28182,0.00201195172706,0.277893524229,0.285779998375
446,0,14246,50000,0.28492,0.0020186163261,0.280980225323,0.288892820976
447,0,14415,50000,0.2883,0.00202574978712,0.284345986065,0.292286540909
448,0,14576,50000,0.29152,0.00203241772084,0.287552671397,0.295519360835
449,0,14737,50000,0.29474,0.00203896214972,0.290759598761,0.298751938729
450,0,14914,50000,0.29828,0.00204601584354,0.29428550352,0.302305490062
451,0,15085,50000,0.3017,0.0020526914527,0.297692158434,0.305738309676
452,0,15258,50000,0.30516,0.00205930752633,0.301138926945,0.309211009549
453,0,15448,50000,0.30896,0.0020664158265,0.304924704703,0.313024647933
454,0,15639,50000,0.31278,0.00207339659303,0.308730730852,0.316858034855
455,0,15807,50000,0.31614,0.00207940135808,0.312078705031,0.320229544424
456,0,15958,50000,0.31916,0.0020846913172,0.315088106151,0.323259679291
457,0,16144,50000,0.32288,0.00209106913133,0.318795321593,0.326991892283
458,0,16320,50000,0.3264,0.00209696466351,0.322303497538,0.330523175503
459,0,16490,50000,0.3298,0.00210253161688,0.325692326624,0.333933824018
460,0,16687,50000,0.33374,0.00210882722099,0.329619686266,0.337885859009
461,0,16897,50000,0.33794,0.00211535602866,0.333806568914,0.342098331045
462,0,17083,50000,0.34166,0.0021209830004,0.337515255789,0.345829072606
463,0,17245,50000,0.3449,0.00212576569734,0.340745634087,0.349078196492
464,0,17438,50000,0.34876,0.00213132101008,0.344594450634,0.352948786869
465,0,17619,50000,0.35238,0.00213639104847,0.348204236624,0.356578444679
466,0,17793,50000,0.35586,0.00214113829726,0.351674665948,0.360067480666
467,0,17958,50000,0.35916,0.00214552601662,0.354965813679,0.363375825901
468,0,18160,50000,0.3632,0.00215074759096,0.358995270428,0.36742574842
469,0,18361,50000,0.36722,0.00215578046934,0.363005098504,0.371455302684
470,0,18583,50000,0.37166,0.00216115175034,0.367434231134,0.375905487864
471,0,18793,50000,0.37586,0.00216605290979,0.371624303513,0.38011477017
472,0,18974,50000,0.37948,0.00217013792004,0.375236019882,0.3837424976
473,0,19178,50000,0.38356,0.00217458835829,0.379306984769,0.387830905835
474,0,19386,50000,0.38772,0.002178959392,0.383458099121,0.391999152314
475,0,19591,50000,0.39182,0.00218310369703,0.387549662409,0.396106959075
476,0,19779,50000,0.39558,0.00218676228063,0.391302203701,0.399873840072
477,0,20008,50000,0.40016,0.00219103616766,0.395873476165,0.404461863907
478,0,20212,50000,0.40424,0.00219467547669,0.399946030644,0.40854868255
479,0,20399,50000,0.40798,0.00219787315194,0.403679476728,0.412294661828
480,0,20615,50000,0.4123,0.00220140278005,0.407992227713,0.416621247089
481,0,20816,50000,0.41632,0.00220453014314,0.412005790078,0.420647067065
482,0,21039,50000,0.42078,0.00220782332445,0.41645899368,0.4251131782
483,0,21243,50000,0.42486,0.00221067401667,0.420533093636,0.429198451366
484,0,21445,50000,0.4289,0.00221334493471,0.424567548974,0.433243375295
485,0,21657,50000,0.43314,0.0022159861931,0.428802047073,0.437488225735
486,0,21858,50000,0.43716,0.00221833782098,0.432817129671,0.441512525478
487,0,22066,50000,0.44132,0.00222061548945,0.436972346455,0.445676669524
488,0,22257,50000,0.44514,0.00222256779604,0.440788226983,0.449500202067
489,0,22445,50000,0.4489,0.00222435963819,0.444544426587,0.453263424751
490,0,22685,50000,0.4537,0.0022264604645,0.449339940768,0.458067173067
491,0,22886,50000,0.45772,0.00222805925235,0.453356498734,0.462089997442
492,0,23082,50000,0.46164,0.00222947756391,0.457273418068,0.466012475814
493,0,23282,50000,0.46564,0.00223078188266,0.461270554652,0.470014724643
494,0,23497,50000,0.46994,0.00223202328124,0.465567791496,0.474316827119
495,0,23723,50000,0.47446,0.00223314893547,0.470085238268,0.478838685865
496,0,23922,50000,0.47844,0.00223398821125,0.474063287751,0.482820024869
497,0,24151,50000,0.48302,0.0022347781975,0.478641387734,0.487401221185
498,0,24371,50000,0.48742,0.00223536012132,0.483039909293,0.49180202358
499,0,24563,50000,0.49126,0.00223572633567,0.486878896608,0.495642446263
500,0,24766,50000,0.49532,0.00223597002484,0.490938107138,0.499702611928
501,0,24946,50000,0.49892,0.00223606276119,0.494537648835,0.503302517103
502,0,25158,50000,0.50316,0.00223602332009,0.498777400399,0.507542114078
503,0,25355,50000,0.5071,0.00223584252576,0.502717452025,0.511481457085
504,0,25568,50000,0.51136,0.00223549077565,0.506977814096,0.515740440479
505,0,25802,50000,0.51604,0.00223491708303,0.51165857885,0.520418956659
506,0,26030,50000,0.5206,0.00223416937585,0.516219693846,0.524977141035
507,0,26236,50000,0.52472,0.0022333334798,0.520341015472,0.529095186386
508,0,26437,50000,0.52874,0.00223237099247,0.524362592865,0.533112991333
509,0,26668,50000,0.53336,0.0022310854327,0.528984757301,0.53773011705
510,0,26885,50000,0.5377,0.00222970271561,0.533327133651,0.542067073874
511,0,27083,50000,0.54166,0.00222829281918,0.537289592458,0.546024006627
512,0,27310,50000,0.5462,0.00222650200988,0.541832753197,0.550560148333
513,0,27533,50000,0.55066,0.00222456092027,0.546296214591,0.555016001675
514,0,27729,50000,0.55458,0.00222270566472,0.550219549257,0.558932064714
515,0,27968,50000,0.55936,0.00222025399628,0.555003986668,0.563706892873
516,0,28179,50000,0.56358,0.00221791606514,0.559228244204,0.567921986949
517,0,28396,50000,0.56792,0.00221534138949,0.563572956477,0.572256607849
518,0,28645,50000,0.5729,0.00221217354654,0.568558782035,0.577230017132
519,0,28863,50000,0.57726,0.00220921204234,0.572924250853,0.581583878415
520,0,29089,50000,0.58178,0.0022059557185,0.577450285148,0.586097149638
521,0,29317,50000,0.58634,0.00220247771566,0.582016750801,0.590649983356
522,0,29533,50000,0.59066,0.00219900324875,0.586343227961,0.594962842443
523,0,29749,50000,0.59498,0.00219535327271,0.590670049072,0.599275357579
524,0,29987,50000,0.59974,0.00219112725509,0.595437965268,0.604026710025
525,0,30205,50000,0.6041,0.00218706739722,0.599805586564,0.60837841883
526,0,30417,50000,0.60834,0.00218294500343,0.604053339631,0.612610014302
527,0,30614,50000,0.61228,0.002178959392,0.608000847686,0.616541900879
528,0,30793,50000,0.61586,0.00217520785398,0.611587924676,0.620114273835
529,0,30998,50000,0.61996,0.00217075838545,0.615696329474,0.624205239086
530,0,31206,50000,0.62412,0.00216607583247,0.619865186444,0.628355742946
531,0,31440,50000,0.6288,0.0021606043599,0.624555549537,0.633024660788
532,0,31636,50000,0.63272,0.00215585436243,0.628484557114,0.636935050916
533,0,31866,50000,0.63732,0.00215008473135,0.633095510659,0.641523390597
534,0,32093,50000,0.64186,0.00214418161731,0.637646730402,0.646051473299
535,0,32288,50000,0.64576,0.00213894376925,0.641556695566,0.649940908913
536,0,32494,50000,0.64988,0.00213324159719,0.645687553777,0.654049417679
537,0,32709,50000,0.65418,0.00212710379436,0.649999251876,0.658337058899
538,0,32919,50000,0.65838,0.00212092326877,0.654211041379,0.66252462408
539,0,33125,50000,0.6625,0.00211468082698,0.658342958365,0.666632074071
540,0,33339,50000,0.66678,0.0021080058425,0.662635710722,0.670898664107
541,0,33536,50000,0.67072,0.00210168828136,0.666587788742,0.674825980719
542,0,33736,50000,0.67472,0.00209510344184,0.670600385943,0.678812768932
543,0,33961,50000,0.67922,0.00208748744475,0.675114965516,0.683297497949
544,0,34145,50000,0.6829,0.00208109389505,0.678807212417,0.686964685629
545,0,34344,50000,0.68688,0.00207400995947,0.682800789235,0.690930497298
546,0,34549,50000,0.69098,0.00206652674602,0.686915139304,0.695015517278
547,0,34726,50000,0.69452,0.00205991247193,0.690467829508,0.698542283165
548,0,34911,50000,0.69822,0.00205284598351,0.694181393632,0.70222815055
549,0,35102,50000,0.70204,0.00204538425925,0.698015723085,0.706033234166
550,0,35293,50000,0.70586,0.00203775199865,0.701850386738,0.709837983584
551,0,35498,50000,0.70996,0.00202936836676,0.705966501353,0.713921239017
552,0,35681,50000,0.71362,0.00202171459707,0.709641219439,0.717565958586
553,0,35907,50000,0.71814,0.00201203847081,0.714179834704,0.722066648838
554,0,36111,50000,0.72222,0.00200308897256,0.718277059776,0.726128796888
555,0,36296,50000,0.72592,0.00199479399237,0.721993031362,0.72981225681
556,0,36486,50000,0.72972,0.00198609527264,0.725809786475,0.73359491784
557,0,36668,50000,0.73336,0.00197758999997,0.72946617477,0.737217970271
558,0,36850,50000,0.737,0.00196891340592,0.7331228988,0.740840686968
559,0,37056,50000,0.74112,0.00195888307767,0.737262238881,0.744940713863
560,0,37244,50000,0.74488,0.00194953217773,0.741040275123,0.74868209991
561,0,37412,50000,0.74824,0.00194101469546,0.744416708826,0.752025149955
562,0,37585,50000,0.7517,0.00193208234814,0.747893947855,0.755467379309
563,0,37768,50000,0.75536,0.00192245296639,0.751572537497,0.75910822732
564,0,37960,50000,0.7592,0.00191214727466,0.755432438674,0.762927736141
565,0,38145,50000,0.7629,0.00190201782326,0.759152005214,0.766607601108
566,0,38343,50000,0.76686,0.0018909560566,0.763133378835,0.770545619047
567,0,38531,50000,0.77062,0.00188023836574,0.766914093519,0.774284326652
568,0,38718,50000,0.77436,0.00186936668634,0.770675111499,0.778002734034
569,0,38886,50000,0.77772,0.00185941712157,0.774054351586,0.781342977695
570,0,39068,50000,0.78136,0.00184844015537,0.777715583553,0.784961186455
571,0,39234,50000,0.78468,0.00183824534598,0.781055307294,0.788260952606
572,0,39408,50000,0.78816,0.00182736867873,0.784556354969,0.791719370242
573,0,39586,50000,0.79172,0.00181603657232,0.788138289007,0.795256889222
574,0,39760,50000,0.7952,0.00180475460936,0.791640130909,0.79871451263
575,0,39942,50000,0.79884,0.00179273341242,0.795303409176,0.802330675089
576,0,40106,50000,0.80212,0.00178170427176,0.798604770954,0.805588809351
577,0,40262,50000,0.80524,0.00177103665913,0.801745436523,0.808687664404
578,0,40426,50000,0.80852,0.00175963297082,0.805047532267,0.8119450647
579,0,40569,50000,0.81138,0.00174952848276,0.807927114228,0.814785043309
580,0,40715,50000,0.8143,0.00173905439823,0.81086741586,0.81768429303
581,0,40854,50000,0.81708,0.00172893188761,0.813667039256,0.820444242496
582,0,40999,50000,0.81998,0.00171821302288,0.816587822085,0.823323014092
583,0,41179,50000,0.82358,0.00170467582607,0.820214074162,0.826896208888
584,0,41334,50000,0.82668,0.0016928093667,0.823337090508,0.829972716237
585,0,41490,50000,0.8298,0.00168066629644,0.826480647365,0.833068680003
586,0,41661,50000,0.83322,0.00166711986132,0.829926931295,0.836461870602
587,0,41824,50000,0.83648,0.00165397224644,0.833212445929,0.839695855081
588,0,41975,50000,0.8395,0.0016415830774,0.836256492664,0.842691344332
589,0,42119,50000,0.84238,0.00162957623694,0.839159800891,0.845547593604
590,0,42266,50000,0.84532,0.00161712150193,0.842123982208,0.848462960566
591,0,42426,50000,0.84852,0.00160333283881,0.845350757579,0.851635693526
592,0,42555,50000,0.8511,0.00159203511268,0.847952699145,0.854193355552
593,0,42698,50000,0.85396,0.00157931832383,0.85083740006,0.857028215208
594,0,42838,50000,0.85676,0.00156666717844,0.853661976914,0.859803208143
595,0,42978,50000,0.85956,0.00155381212764,0.856486953323,0.862577801524
596,0,43099,50000,0.86198,0.00154253349785,0.858928869649,0.864975513373
597,0,43211,50000,0.86422,0.00153195164153,0.861189434344,0.867194604511
598,0,43327,50000,0.86654,0.00152084468898,0.863531021874,0.86949266052
599,0,43444,50000,0.86888,0.0015094869698,0.865893099256,0.871810223606
600,0,43580,50000,0.8716,0.00149608448959,0.868639154423,0.874503750519
601,0,43704,50000,0.87408,0.00148367215786,0.871143287651,0.876959236248
602,0,43849,50000,0.87698,0.00146891851101,0.874071976711,0.879830101614
603,0,43973,50000,0.87946,0.00145609140098,0.876576922674,0.882284774607
604,0,44087,50000,0.88174,0.00144412307232,0.878880201066,0.884541145901
605,0,44220,50000,0.8844,0.00142994153727,0.881567787294,0.887173150973
606,0,44314,50000,0.88628,0.00141977295086,0.883467569513,0.889033079898
607,0,44454,50000,0.88908,0.00140439847337,0.886297482613,0.891802736588
608,0,44563,50000,0.89126,0.00139223282823,0.888501155191,0.893958729061
609,0,44691,50000,0.89382,0.00137772136225,0.891089395442,0.896490095475
610,0,44797,50000,0.89594,0.00136551467513,0.893233152963,0.898586012222
611,0,44923,50000,0.89846,0.00135077480284,0.89578184376,0.901076934236
612,0,45036,50000,0.90072,0.00133733676836,0.89806800338,0.903310427375
613,0,45143,50000,0.90286,0.00132441549674,0.900233159514,0.905424942437
614,0,45243,50000,0.90486,0.00131216142604,0.902257018906,0.907400775753
615,0,45353,50000,0.90706,0.0012984772343,0.904483665334,0.909573791302
616,0,45457,50000,0.90914,0.00128533622372,0.906589256508,0.911627880544
617,0,45566,50000,0.91132,0.00127134462362,0.908796506736,0.913780295366
618,0,45663,50000,0.91326,0.0012586991094,0.910761137573,0.915695366454
619,0,45740,50000,0.9148,0.00124852681189,0.912320952634,0.917215314778
620,0,45836,50000,0.91672,0.00123567343259,0.914265992223,0.919109980187
621,0,45928,50000,0.91856,0.00122317232147,0.916130347601,0.9209253421
622,0,46006,50000,0.92012,0.00121242884822,0.917711280233,0.922464169779
623,0,46094,50000,0.92188,0.00120014387138,0.919495218109,0.924199961485
624,0,46178,50000,0.92356,0.00118825019588,0.921198395292,0.925856526176
625,0,46263,50000,0.92526,0.00117604364205,0.922922183973,0.927532476296
626,0,46358,50000,0.92716,0.00116219046976,0.924849183827,0.929405184514
627,0,46452,50000,0.92904,0.00114825675178,0.926756342957,0.931257736528
628,0,46529,50000,0.93058,0.00113666937673,0.928318930401,0.932774912468
629,0,46627,50000,0.93254,0.00112168755364,0.930308136983,0.934705404739
630,0,46716,50000,0.93432,0.00110784599652,0.932115122915,0.936458145316
631,0,46809,50000,0.93618,0.00109313318127,0.934003809824,0.938289172624
632,0,46884,50000,0.93768,0.00108107555333,0.93552732145,0.939765430528
633,0,46954,50000,0.93908,0.00106966119496,0.936949580196,0.941142956678
634,0,47032,50000,0.94064,0.00105675342819,0.938534752869,0.942677544316
635,0,47118,50000,0.94236,0.00104228240319,0.940282976297,0.944369056616
636,0,47204,50000,0.94408,0.00102755003382,0.94203171168,0.946060056961
637,0,47251,50000,0.94502,0.00101938412387,0.942987640192,0.946983984021
638,0,47311,50000,0.94622,0.00100883806034,0.944208212462,0.948163227376
639,0,47369,50000,0.94738,0.000998510246317,0.945388360077,0.94930290153
640,0,47428,50000,0.94856,0.000987865642686,0.946589126801,0.950461953503
641,0,47490,50000,0.9498,0.000976524039643,0.947851254542,0.951679635241
642,0,47559,50000,0.95118,0.000963707503343,0.949256261421,0.95303441633
643,0,47613,50000,0.95226,0.000953529154248,0.950356121948,0.954094389864
644,0,47670,50000,0.9534,0.000942639273529,0.951517371945,0.95521296471
645,0,47714,50000,0.95428,0.000934127203329,0.952413982772,0.956076218674
646,0,47766,50000,0.95532,0.000923944777571,0.953473854091,0.957096187563
647,0,47828,50000,0.95656,0.000911624554299,0.954737898665,0.958311952467
648,0,47895,50000,0.9579,0.000898082290216,0.956104329808,0.959625315437
649,0,47964,50000,0.95928,0.000883876480058,0.957512057795,0.960977375418
650,0,48017,50000,0.96034,0.000872778143631,0.958593721618,0.96201554873
651,0,48060,50000,0.9612,0.00086364992908,0.95947154059,0.962857597622
652,0,48110,50000,0.9622,0.000852891083316,0.960492543601,0.963836440964
653,0,48164,50000,0.96328,0.000841090263884,0.961595581846,0.964893236781
654,0,48209,50000,0.96418,0.000831106823459,0.962515073012,0.965773607333
655,0,48272,50000,0.96544,0.00081689174803,0.963802827232,0.967005659518
656,0,48322,50000,0.96644,0.000805403332499,0.96482525899,0.967983074114
657,0,48364,50000,0.96728,0.000795605449956,0.965684390726,0.968803813314
658,0,48415,50000,0.9683,0.000783519112722,0.966727992038,0.969800055284
659,0,48464,50000,0.96928,0.000771703072431,0.967731066632,0.970756830116
660,0,48498,50000,0.96996,0.000763381928002,0.968427316968,0.9714204753
661,0,48544,50000,0.97088,0.000751957786049,0.96936962799,0.972318022923
662,0,48592,50000,0.97184,0.000739824498107,0.970353325014,0.973254178398
663,0,48637,50000,0.97274,0.000728242986921,0.971275945387,0.974131419744
664,0,48667,50000,0.97334,0.00072040605772,0.971891252592,0.974716020351
665,0,48705,50000,0.9741,0.000710340622519,0.972670913181,0.97545624299
666,0,48740,50000,0.9748,0.000700927385683,0.97338930048,0.976137748139
667,0,48778,50000,0.97556,0.000690545963713,0.974169579676,0.976877352172
668,0,48804,50000,0.97608,0.000683342280267,0.97470365186,0.977383200091
669,0,48848,50000,0.97696,0.000670956904726,0.975607847119,0.978238869624
670,0,48881,50000,0.97762,0.000661500349206,0.976286321485,0.978880293851
671,0,48931,50000,0.97862,0.00064688322903,0.97731487864,0.979851583049
672,0,48957,50000,0.97914,0.000639137863062,0.977850011117,0.980356370676
673,0,48991,50000,0.97982,0.000628852408757,0.978550106822,0.981016170491
674,0,49019,50000,0.98038,0.000620242784722,0.979126928755,0.981559262516
675,0,49043,50000,0.98086,0.000612758686597,0.979621551909,0.982024565612
676,0,49062,50000,0.98124,0.000606762925697,0.980013267223,0.982392791912
677,0,49093,50000,0.98186,0.000596840688961,0.980652655019,0.982993308855
678,0,49120,50000,0.9824,0.000588051698408,0.981209828898,0.983516052007
679,0,49148,50000,0.98296,0.000578785597609,0.981787935466,0.984057859397
680,0,49176,50000,0.98352,0.000569357701274,0.982366358603,0.984599350218
681,0,49206,50000,0.98412,0.000559067537959,0.982986467151,0.985179149482
682,0,49238,50000,0.98476,0.000547863895507,0.983648361277,0.985797157023
683,0,49263,50000,0.98526,0.000538938445465,0.984165803714,0.986279637762
684,0,49281,50000,0.98562,0.000532413666241,0.984538554856,0.986626831307
685,0,49298,50000,0.98596,0.000526172564849,0.984890751753,0.98695458217
686,0,49317,50000,0.98634,0.000519103157378,0.985284567547,0.98732070799
687,0,49346,50000,0.98692,0.000508112459993,0.985886047038,0.987879139385
688,0,49371,50000,0.98742,0.000498432414676,0.986404965337,0.988360144262
689,0,49390,50000,0.9878,0.000490941137001,0.986799606141,0.988725445073
690,0,49409,50000,0.98818,0.000483327789393,0.987194485625,0.989090507203
691,0,49424,50000,0.98848,0.000477227191178,0.987506408669,0.989378538065
692,0,49443,50000,0.98886,0.000469380451233,0.987901744453,0.989743143895
693,0,49460,50000,0.9892,0.000462241495325,0.988255696985,0.990069139123
694,0,49475,50000,0.9895,0.000455845368519,0.988568197743,0.990356592272
695,0,49493,50000,0.98986,0.000448044203176,0.988943444557,0.990701290145
696,0,49508,50000,0.99016,0.000441433446852,0.989256364795,0.990988323813
697,0,49531,50000,0.99062,0.000431091999462,0.989736576339,0.991428041592
698,0,49548,50000,0.99096,0.000423279538839,0.990091845093,0.991752720598
699,0,49566,50000,0.99132,0.000414841116574,0.990468337109,0.992096173269
700,0,49576,50000,0.99152,0.000410075349174,0.990677651232,0.992286828417
701,0,49590,50000,0.9918,0.000403305343381,0.990970882287,0.99255355434
702,0,49616,50000,0.99232,0.000390410491662,0.991516083071,0.99304827366
703,0,49638,50000,0.99276,0.000379145945514,0.991978097087,0.99346619204
704,0,49650,50000,0.993,0.00037285385877,0.992230393245,0.993693859007
705,0,49662,50000,0.99324,0.000366450607859,0.99248290638,0.993921308996
706,0,49677,50000,0.99354,0.000358281129841,0.992798870615,0.994205298668
707,0,49687,50000,0.99374,0.000352726874508,0.993009724048,0.994394414506
708,0,49695,50000,0.9939,0.000348218035145,0.993178534454,0.994545579516
709,0,49705,50000,0.9941,0.000342496423339,0.993389714365,0.994734368875
710,0,49713,50000,0.99426,0.000337847669816,0.993558797677,0.99488526098
711,0,49725,50000,0.9945,0.000330749149659,0.993812667164,0.995111354618
712,0,49740,50000,0.9948,0.000321650742266,0.994130443191,0.995393532497
713,0,49748,50000,0.99496,0.000316689071488,0.994300136565,0.99554381454
714,0,49757,50000,0.99514,0.000311010623613,0.994491229796,0.995712693652
715,0,49764,50000,0.99528,0.000306519872113,0.994640002397,0.995843899541
716,0,49773,50000,0.99546,0.000300645585366,0.994831477154,0.996012397127
717,0,49781,50000,0.99562,0.000295324079614,0.995001871533,0.996161978165
718,0,49793,50000,0.99586,0.000287153631354,0.995257829505,0.996385983318
719,0,49801,50000,0.99602,0.000281572711746,0.995428728884,0.996535059355
720,0,49811,50000,0.99622,0.000274434385601,0.995642668662,0.996721088847
