N_A,N_B,successes,trials,probability,standard_error,Wilson95_low,Wilson95_high
386,0,6378,50000,0.12756,0.001491901112,0.124664511946,0.130512712174
387,0,6466,50000,0.12932,0.00150064211323,0.126407247475,0.132289706227
388,0,6548,50000,0.13096,0.00150870459932,0.128031321857,0.133945379865
389,0,6648,50000,0.13296,0.00151843102181,0.130012107835,0.135964286594
390,0,6757,50000,0.13514,0.00152890274642,0.132171419432,0.138164640048
391,0,6849,50000,0.13698,0.00153763766603,0.133994160663,0.140021616107
392,0,6940,50000,0.1388,0.00154618601727,0.135797269024,0.141858228109
393,0,7037,50000,0.14074,0.00155519935957,0.137719456929,0.14381574213
394,0,7133,50000,0.14266,0.00156402125561,0.139622021523,0.145752882534
395,0,7230,50000,0.1446,0.00157283718166,0.141544596265,0.147710009719
396,0,7342,50000,0.14684,0.00158289617095,0.143764711959,0.149969549856
397,0,7457,50000,0.14914,0.00159309296904,0.146044552966,0.152289355462
398,0,7563,50000,0.15126,0.0016023758136,0.148146198826,0.154427383871
399,0,7651,50000,0.15302,0.00160999925217,0.149891124212,0.156202188067
400,0,7740,50000,0.1548,0.00161763382754,0.151656026227,0.157997012562
401,0,7840,50000,0.1568,0.00162612275059,0.15363923709,0.160013494406
402,0,7943,50000,0.15886,0.00163476909929,0.155682134828,0.162090280156
403,0,8068,50000,0.16136,0.00164513191204,0.15816163504,0.164610395827
404,0,8180,50000,0.1636,0.00165429767575,0.160383501037,0.166868185662
405,0,8307,50000,0.16614,0.00166455700053,0.162903200946,0.16942809549
406,0,8445,50000,0.1689,0.00167554641834,0.165641453189,0.172209419184
407,0,8545,50000,0.1709,0.00168340838777,0.167625892598,0.174224672481
408,0,8674,50000,0.17348,0.00169342664205,0.170186061807,0.176824106863
409,0,8800,50000,0.176,0.00170307956361,0.172686951547,0.179362829934
410,0,8931,50000,0.17862,0.00171297925031,0.175287350009,0.182002028919
411,0,9067,50000,0.18134,0.001723112326,0.177987283404,0.184741677605
412,0,9191,50000,0.18382,0.00173222520245,0.180449234494,0.187239345472
413,0,9337,50000,0.18674,0.00174280333027,0.183348280332,0.190179850986
414,0,9494,50000,0.18988,0.00175399877765,0.186466099498,0.19334154937
415,0,9614,50000,0.19228,0.00176243241913,0.188849387785,0.195757892331
416,0,9737,50000,0.19474,0.00177096771512,0.191292472241,0.198234429904
417,0,9846,50000,0.19692,0.0017784404044,0.193457660583,0.200428906613
418,0,9979,50000,0.19958,0.00178744411717,0.196099811702,0.203106346794
419,0,10107,50000,0.20214,0.00179599231847,0.198642863157,0.205682902004
420,0,10238,50000,0.20476,0.00180462374139,0.201245746904,0.208319615703
421,0,10392,50000,0.20784,0.00181462136216,0.204305917966,0.211418971409
422,0,10532,50000,0.21064,0.00182357226564,0.207088161779,0.214236297387
423,0,10679,50000,0.21358,0.00183283159947,0.210009790394,0.21719421705
424,0,10826,50000,0.21652,0.00184195054005,0.212931694128,0.220151861595
425,0,10978,50000,0.21956,0.00185123421749,0.215953267335,0.223209821303
426,0,11121,50000,0.22242,0.00185983517334,0.218796192292,0.226086456917
427,0,11273,50000,0.22546,0.00186883807966,0.221818315708,0.229143866416
428,0,11422,50000,0.22844,0.00187752585282,0.224781061292,0.232140662965
429,0,11590,50000,0.2318,0.0018871606185,0.228121921846,0.235519286158
430,0,11744,50000,0.23488,0.00189584485441,0.231184666662,0.238616068111
431,0,11891,50000,0.23782,0.00190400445168,0.234108450364,0.241571832688
432,0,12039,50000,0.24078,0.00191209305004,0.23705237166,0.244547456598
433,0,12184,50000,0.24368,0.00191989613052,0.239936857091,0.247462525592
434,0,12351,50000,0.24702,0.00192873595705,0.243259276989,0.250819592515
435,0,12521,50000,0.25042,0.00193757489455,0.246641694012,0.254236653094
436,0,12672,50000,0.25344,0.0019452926073,0.249646337499,0.257271545594
437,0,12820,50000,0.2564,0.00195273674621,0.252591521717,0.260245906582
438,0,12967,50000,0.25934,0.00196001410403,0.255517034309,0.26319994227
439,0,13134,50000,0.26268,0.0019681423607,0.258840848645,0.266555614753
440,0,13299,50000,0.26598,0.00197602955241,0.262125138468,0.269870817897
441,0,13469,50000,0.26938,0.00198400814313,0.265509241486,0.273286192481
442,0,13648,50000,0.27296,0.00199224917317,0.269072816362,0.27688206755
443,0,13800,50000,0.276,0.00199911980631,0.27209911831,0.279935298517
444,0,13972,50000,0.27944,0.00200675502441,0.275523891151,0.283389997132
445,0,14122,50000,0.28244,0.00201329404906,0.278510846022,0.286402581321
446,0,14299,50000,0.28598,0.00202086832624,0.282035730598,0.289957152836
447,0,14469,50000,0.28938,0.00202800007692,0.285421493154,0.293370867882
448,0,14659,50000,0.29318,0.0020358069044,0.289205902012,0.297185875167
449,0,14817,50000,0.29634,0.00204216847689,0.292353192331,0.300358099325
450,0,14991,50000,0.29982,0.00204903864092,0.295819461364,0.303851295602
451,0,15170,50000,0.3034,0.00205595933812,0.29938562368,0.307444583231
452,0,15357,50000,0.30714,0.00206303184852,0.303111476188,0.311198156085
453,0,15530,50000,0.3106,0.00206943296581,0.306558665948,0.314670434708
454,0,15713,50000,0.31426,0.0020760570917,0.310205403305,0.318343135005
455,0,15884,50000,0.31768,0.00208211151286,0.313613275561,0.321774737278
456,0,16049,50000,0.32098,0.00208783064256,0.316901814112,0.325085691693
457,0,16234,50000,0.32468,0.0020941007502,0.320589242165,0.328797695148
458,0,16415,50000,0.3283,0.00210009099803,0.324197224809,0.332429156303
459,0,16594,50000,0.33188,0.00210587590138,0.327765612943,0.336020218115
460,0,16797,50000,0.33594,0.00211227042019,0.331812769518,0.340092437735
461,0,16993,50000,0.33986,0.00211827845384,0.335720694251,0.344023910707
462,0,17166,50000,0.34332,0.00212344709188,0.339170299309,0.347493774032
463,0,17344,50000,0.34688,0.00212863461214,0.342719859678,0.351063666681
464,0,17546,50000,0.35092,0.00213436245094,0.346748324291,0.355114581336
465,0,17735,50000,0.3547,0.00213956962962,0.35051782923,0.358904495614
466,0,17932,50000,0.35864,0.00214484195408,0.354447194206,0.36285452527
467,0,18106,50000,0.36212,0.00214936784009,0.357918057339,0.366343127447
468,0,18306,50000,0.36612,0.00215441939093,0.361907850359,0.370352719841
469,0,18496,50000,0.36992,0.00215907014059,0.365698444206,0.374161542137
470,0,18703,50000,0.37406,0.00216397373552,0.369828516421,0.378310833825
471,0,18895,50000,0.3779,0.00216837077088,0.373659604404,0.38215915584
472,0,19095,50000,0.3819,0.00217279722938,0.377650622431,0.386167523226
473,0,19279,50000,0.38558,0.00217673178688,0.381322629036,0.389854951202
474,0,19451,50000,0.38902,0.00218029098792,0.384755389677,0.393301662017
475,0,19659,50000,0.39318,0.00218444266393,0.38890693391,0.397469478615
476,0,19839,50000,0.39678,0.00218790142191,0.392499879098,0.401075980299
477,0,20034,50000,0.40068,0.00219150878438,0.396392510013,0.404982750162
478,0,20267,50000,0.40534,0.00219562967916,0.401044076154,0.409650468028
479,0,20438,50000,0.40876,0.00219852342448,0.404458142443,0.413075876268
480,0,20641,50000,0.41282,0.00220181583063,0.408511378295,0.417142016611
481,0,20842,50000,0.41684,0.00220492364675,0.412524978967,0.42116779828
482,0,21054,50000,0.42108,0.00220803819532,0.416758549543,0.425413576243
483,0,21259,50000,0.42518,0.00221089107647,0.420852643672,0.429518852162
484,0,21457,50000,0.42914,0.00221349886108,0.424807228882,0.433483658513
485,0,21656,50000,0.43312,0.00221597412259,0.428782072264,0.437468203617
486,0,21864,50000,0.43728,0.00221840574107,0.432936987347,0.441632649364
487,0,22096,50000,0.44192,0.00222093094715,0.437571682147,0.446277241644
488,0,22315,50000,0.4463,0.00222313431893,0.441947027632,0.450661223188
489,0,22524,50000,0.45048,0.00222507424415,0.446122904767,0.45484470381
490,0,22737,50000,0.45474,0.00222688810855,0.450379022801,0.459107931241
491,0,22944,50000,0.45888,0.00222849341754,0.454515558769,0.463250759177
492,0,23165,50000,0.4633,0.00223003636742,0.458932195433,0.467673443395
493,0,23387,50000,0.46774,0.00223140893787,0.463369164459,0.472115792178
494,0,23607,50000,0.47214,0.00223259409835,0.467766503833,0.47651777676
495,0,23805,50000,0.4761,0.00223351198788,0.47172440079,0.480479271362
496,0,24017,50000,0.48034,0.00223433875856,0.475962454805,0.484720565886
497,0,24237,50000,0.48474,0.00223502631931,0.480360769344,0.489121575302
498,0,24443,50000,0.48886,0.00223551291833,0.484479499226,0.493242212397
499,0,24666,50000,0.49332,0.00223586841115,0.488938459921,0.497702566438
500,0,24888,50000,0.49776,0.002236045538,0.493377771703,0.502142572465
501,0,25097,50000,0.50194,0.00223605114611,0.497557439592,0.506322262334
502,0,25302,50000,0.50604,0.00223590482087,0.501657411375,0.510421660599
503,0,25510,50000,0.5102,0.00223560264806,0.50581768397,0.514580748835
504,0,25729,50000,0.51458,0.00223511710476,0.510198299022,0.518959460811
505,0,25950,50000,0.519,0.00223445295319,0.514619261026,0.523377819689
506,0,26127,50000,0.52254,0.00223379474617,0.518160278985,0.526916257822
507,0,26331,50000,0.52662,0.00223289666398,0.522241725552,0.530994184377
508,0,26588,50000,0.53176,0.00223155238522,0.527383965114,0.536131155071
509,0,26800,50000,0.536,0.0022302645583,0.531626163187,0.540368305538
510,0,27013,50000,0.54026,0.00222880744974,0.53588869147,0.54462512272
511,0,27211,50000,0.54422,0.00222730595833,0.539851329779,0.548581875971
512,0,27409,50000,0.54818,0.00222566254226,0.543814246223,0.552538351086
513,0,27637,50000,0.55274,0.00222359390357,0.548377949897,0.557093946784
514,0,27818,50000,0.55636,0.00222181705097,0.552001153961,0.560710186519
515,0,27985,50000,0.5597,0.00222007166551,0.555344317868,0.564046509433
516,0,28195,50000,0.5639,0.0022177321299,0.559548580085,0.568241601901
517,0,28391,50000,0.56782,0.00221540266137,0.563472844083,0.572156735608
518,0,28607,50000,0.57214,0.00221267178045,0.567797864014,0.576471051924
519,0,28853,50000,0.57706,0.00220935174384,0.57272399244,0.581384167557
520,0,29080,50000,0.5816,0.00220608902812,0.577270037724,0.585917424718
521,0,29282,50000,0.58564,0.00220302424136,0.581315733531,0.589951108179
522,0,29492,50000,0.58984,0.00219967622345,0.585521972104,0.594144224291
523,0,29715,50000,0.5943,0.00219593948004,0.5899889525,0.59859655863
524,0,29950,50000,0.599,0.00219179834839,0.594696706953,0.603288082039
525,0,30161,50000,0.60322,0.00218790142191,0.598924019701,0.607500120902
526,0,30371,50000,0.60742,0.00218385413249,0.603131628657,0.611691866631
527,0,30593,50000,0.61186,0.00217939138477,0.607580033361,0.616122779736
528,0,30816,50000,0.61632,0.00217471679811,0.612048851676,0.620573276158
529,0,31004,50000,0.62008,0.00217062568675,0.615816580309,0.624324969813
530,0,31210,50000,0.6242,0.00216598411813,0.619945360034,0.628435557065
531,0,31408,50000,0.62816,0.00216136537587,0.623914107316,0.632386201343
532,0,31621,50000,0.63242,0.00215622328899,0.628183857164,0.63663579696
533,0,31843,50000,0.63686,0.00215067124591,0.632634396586,0.641064575347
534,0,32061,50000,0.64122,0.00214502639424,0.637005124032,0.645413178002
535,0,32277,50000,0.64554,0.00213924336343,0.641336125343,0.649721512939
536,0,32472,50000,0.64944,0.00213385888193,0.645246377867,0.653610661193
537,0,32691,50000,0.65382,0.00212762500267,0.649638258105,0.657978107983
538,0,32896,50000,0.65792,0.00212160917042,0.653749732536,0.662066003601
539,0,33089,50000,0.66178,0.00211578463743,0.657620850508,0.665914292554
540,0,33304,50000,0.66608,0.00210911087238,0.661933598939,0.670200883442
541,0,33515,50000,0.6703,0.00210236966302,0.666166485685,0.674407348308
542,0,33700,50000,0.674,0.00209630150503,0.669878093378,0.678095172122
543,0,33893,50000,0.67786,0.00208981252939,0.673750513464,0.681942158961
544,0,34081,50000,0.68162,0.00208333470955,0.677522919367,0.685689175347
545,0,34273,50000,0.68546,0.00207655767269,0.681375905504,0.689515599207
546,0,34489,50000,0.68978,0.00206873657869,0.685710900827,0.693819940131
547,0,34679,50000,0.69358,0.00206168272826,0.689524432507,0.697605824595
548,0,34859,50000,0.69718,0.00205484815789,0.693137549818,0.701192154155
549,0,35081,50000,0.70162,0.00204621296839,0.69759413131,0.705614890473
550,0,35279,50000,0.70558,0.0020383172648,0.701569300483,0.709559112859
551,0,35467,50000,0.70934,0.00203064898198,0.705344039334,0.713303796298
552,0,35644,50000,0.71288,0.00202327509548,0.708898218146,0.716829073577
553,0,35838,50000,0.71676,0.00201501911852,0.712794099484,0.720692596091
554,0,36019,50000,0.72038,0.0020071504956,0.716429241684,0.72429689769
555,0,36227,50000,0.72454,0.00199790784772,0.720607035097,0.728438465107
556,0,36437,50000,0.72874,0.00198835616729,0.724825431045,0.732619423843
557,0,36637,50000,0.73274,0.00197905074417,0.728843359755,0.736600880547
558,0,36831,50000,0.73662,0.00196982727974,0.73274113706,0.740462507094
559,0,37036,50000,0.74072,0.00195986673833,0.736860341916,0.744542672287
560,0,37211,50000,0.74422,0.00195118728778,0.740377082284,0.748025394156
561,0,37431,50000,0.74862,0.00194004172945,0.744798586368,0.752403214028
562,0,37602,50000,0.75204,0.00193119568351,0.748235659343,0.755805615581
563,0,37783,50000,0.75566,0.00192165535099,0.751874077547,0.759406641177
564,0,37972,50000,0.75944,0.00191149620141,0.755673696151,0.763166441788
565,0,38139,50000,0.76278,0.00190234945055,0.75903136454,0.76648826022
566,0,38298,50000,0.76596,0.00189349031368,0.762228481571,0.769650654593
567,0,38479,50000,0.76958,0.00188322395694,0.765868322531,0.773250257433
568,0,38648,50000,0.77296,0.00187346117334,0.769267195061,0.776610865577
569,0,38814,50000,0.77628,0.00186370255996,0.772606064017,0.779911486514
570,0,38984,50000,0.77968,0.00185353229052,0.77602573354,0.783291294593
571,0,39167,50000,0.78334,0.00184238130907,0.779707304981,0.786929160806
572,0,39333,50000,0.78666,0.00183208102659,0.783047235411,0.790228720269
573,0,39502,50000,0.79004,0.0018214104337,0.786447886916,0.793587549439
574,0,39657,50000,0.79314,0.00181145764731,0.789567153233,0.796667806818
575,0,39825,50000,0.7965,0.001800487434,0.792948393412,0.800006050387
576,0,39997,50000,0.79994,0.00178905559668,0.796410532072,0.803423383183
577,0,40151,50000,0.80302,0.00177864487518,0.799510697296,0.806482744727
578,0,40321,50000,0.80642,0.00176695661294,0.80293334151,0.809859578114
579,0,40493,50000,0.80986,0.0017549175502,0.806396670094,0.813275720987
580,0,40640,50000,0.8128,0.00174445498652,0.80935694762,0.81619499174
581,0,40815,50000,0.8163,0.00173178699614,0.812881504057,0.81966989754
582,0,40984,50000,0.81968,0.00171932950652,0.816285657175,0.823025225096
583,0,41149,50000,0.82298,0.00170695002622,0.819609663542,0.826300711696
584,0,41313,50000,0.82626,0.00169442859041,0.82291394961,0.829555921667
585,0,41465,50000,0.8293,0.0016826259834,0.825976845417,0.832572558775
586,0,41602,50000,0.83204,0.00167182199052,0.828737807286,0.835291175914
587,0,41768,50000,0.83536,0.0016585154229,0.832083628816,0.838584844278
588,0,41922,50000,0.83844,0.00164595483778,0.835188006871,0.841639992991
589,0,42076,50000,0.84152,0.00163318149389,0.838292801838,0.844694724793
590,0,42220,50000,0.8444,0.00162104065341,0.841196372643,0.847550711486
591,0,42353,50000,0.84706,0.00160965435047,0.84387848168,0.850188193749
592,0,42481,50000,0.84962,0.00159853592765,0.84646007342,0.852726208674
593,0,42627,50000,0.85254,0.00158565789753,0.84940508572,0.855620747726
594,0,42762,50000,0.85524,0.00157355992832,0.852128586235,0.858296832366
595,0,42907,50000,0.85814,0.00156035726935,0.855054236171,0.861170736854
596,0,43031,50000,0.86062,0.00154889131704,0.857556514991,0.863628076991
597,0,43170,50000,0.8634,0.00153584139806,0.860361874764,0.86638229008
598,0,43283,50000,0.86566,0.00152507550239,0.86264279856,0.868621019043
599,0,43417,50000,0.86834,0.00151212198185,0.865347977043,0.871275428788
600,0,43558,50000,0.87116,0.00149826736199,0.868194910569,0.874068061978
601,0,43672,50000,0.87344,0.00148689317975,0.870497024766,0.876325597467
602,0,43800,50000,0.876,0.00147393351275,0.873082224402,0.878860004496
603,0,43931,50000,0.87862,0.00146045811717,0.875728430029,0.881453396314
604,0,44043,50000,0.88086,0.00144876264723,0.877991176804,0.883670305372
605,0,44165,50000,0.8833,0.00143583501838,0.880456322756,0.886084784522
606,0,44275,50000,0.8855,0.00142400667133,0.882679332921,0.888261436335
607,0,44379,50000,0.88758,0.00141266941356,0.884781389917,0.890319059754
608,0,44483,50000,0.88966,0.00140117867811,0.886883747637,0.892376382449
609,0,44598,50000,0.89196,0.0013882892955,0.889208829235,0.894650947464
610,0,44705,50000,0.8941,0.00137611910822,0.891372513732,0.896766934163
611,0,44796,50000,0.89592,0.00136563064992,0.893212927234,0.898566241024
612,0,44921,50000,0.89842,0.00135101075939,0.895741384451,0.901037399691
613,0,45006,50000,0.90012,0.00134092494645,0.897461018068,0.902717504875
614,0,45108,50000,0.90216,0.0013286634969,0.899524888911,0.904733320593
615,0,45219,50000,0.90438,0.00131511836425,0.901771261379,0.90692660703
616,0,45325,50000,0.9065,0.00130198118266,0.903916842051,0.909020700628
617,0,45417,50000,0.90834,0.00129041423117,0.905779367171,0.910837892797
618,0,45508,50000,0.91016,0.00127881800425,0.907621951149,0.912635029183
619,0,45602,50000,0.91204,0.00126667311016,0.909525605626,0.91449108585
620,0,45687,50000,0.91374,0.00125554141628,0.911247288435,0.916169141842
621,0,45790,50000,0.9158,0.0012418563524,0.913333947048,0.918202166718
622,0,45871,50000,0.91742,0.00123093902042,0.91497521584,0.919800649018
623,0,45981,50000,0.91962,0.00121588696514,0.917204542263,0.921970984572
624,0,46096,50000,0.92192,0.00119986260547,0.919535766191,0.924239407257
625,0,46186,50000,0.92372,0.00118710877008,0.921360619677,0.926014277208
626,0,46268,50000,0.92536,0.00117532013001,0.923023594042,0.927631050862
627,0,46364,50000,0.92728,0.00116130789716,0.92497090404,0.929523445863
628,0,46456,50000,0.92912,0.00114765870885,0.926837508693,0.9313365585
629,0,46548,50000,0.93096,0.00113378550352,0.928704552219,0.933149232264
630,0,46643,50000,0.93286,0.00111921597916,0.930632955483,0.935020537072
631,0,46706,50000,0.93412,0.00110941268787,0.931912068337,0.936261230624
632,0,46780,50000,0.9356,0.00109774896948,0.933414809746,0.937718261818
633,0,46870,50000,0.9374,0.00108333965126,0.935242906479,0.939489888521
634,0,46967,50000,0.93934,0.00106752390512,0.937213748207,0.941398748719
635,0,47038,50000,0.94076,0.00105575207696,0.938656705774,0.942795572974
636,0,47107,50000,0.94214,0.00104414769453,0.94005933822,0.944152728495
637,0,47188,50000,0.94376,0.00103031123841,0.941706325799,0.945745492009
638,0,47270,50000,0.9454,0.00101605944708,0.943374125537,0.94735744029
639,0,47356,50000,0.94712,0.00100083670596,0.9451238215,0.949047480055
640,0,47412,50000,0.94824,0.000990766394263,0.946263467568,0.950147661903
641,0,47482,50000,0.94964,0.000977996629851,0.947688381412,0.951522532954
642,0,47533,50000,0.95066,0.000968561452877,0.94872679049,0.952523967156
643,0,47613,50000,0.95226,0.000953529154248,0.950356121948,0.954094389864
644,0,47675,50000,0.9535,0.000941676696112,0.951619250327,0.955311070964
645,0,47737,50000,0.95474,0.000929640063681,0.952882739446,0.956527391323
646,0,47792,50000,0.95584,0.000918802420545,0.954003889924,0.957606071834
647,0,47850,50000,0.957,0.000907204497343,0.955186525338,0.958743258189
648,0,47916,50000,0.95832,0.000893787196149,0.956532713112,0.960036867602
649,0,47969,50000,0.95938,0.000882836514877,0.957614087749,0.961075330099
650,0,48026,50000,0.96052,0.000870876909787,0.958777432912,0.96219180978
651,0,48072,50000,0.96144,0.000861082184231,0.959716553154,0.963092548183
652,0,48118,50000,0.96236,0.000851154867225,0.960655933069,0.963993026913
653,0,48170,50000,0.9634,0.000839767110573,0.961718165056,0.965010635133
654,0,48212,50000,0.96424,0.000830436299785,0.962576382138,0.965832288988
655,0,48268,50000,0.96536,0.000817802792854,0.963721048413,0.966927450629
656,0,48320,50000,0.9664,0.000805866490183,0.964784354628,0.967943984622
657,0,48373,50000,0.96746,0.000793487849938,0.965868525737,0.968979650647
658,0,48425,50000,0.9685,0.00078112418987,0.966932668802,0.96999534779
659,0,48466,50000,0.96932,0.000771216410614,0.967772017018,0.970795873584
660,0,48505,50000,0.9701,0.000761655959079,0.968570687673,0.971557083084
661,0,48548,50000,0.97096,0.000750955103851,0.969451586246,0.972396052376
662,0,48585,50000,0.9717,0.000741607847855,0.97020984196,0.973117682963
663,0,48634,50000,0.97268,0.000729021503112,0.971214424802,0.974072949548
664,0,48670,50000,0.9734,0.000719617120419,0.97195279358,0.974774470144
665,0,48715,50000,0.9743,0.000707665316375,0.972876138915,0.975650986527
666,0,48752,50000,0.97504,0.000697667519668,0.973635668264,0.97637134348
667,0,48793,50000,0.97586,0.000686400180653,0.9744776783,0.977169207454
668,0,48827,50000,0.97654,0.000676899230314,0.975176238457,0.977830542817
669,0,48855,50000,0.9771,0.000668963227689,0.975751741927,0.978374953304
670,0,48890,50000,0.9778,0.000658895439353,0.976471410545,0.979055177134
671,0,48911,50000,0.97822,0.000652773032531,0.9769033717,0.979463151448
672,0,48950,50000,0.979,0.000641233186914,0.977705917351,0.980220485952
673,0,48986,50000,0.97972,0.000630376420879,0.978447129171,0.980919163507
674,0,49018,50000,0.98036,0.000620552502211,0.979106323606,0.981539870739
675,0,49041,50000,0.98082,0.000613386136133,0.979580325925,0.981985797741
676,0,49067,50000,0.98134,0.000605174427748,0.980116371073,0.982489672698
677,0,49091,50000,0.98182,0.000597486193983,0.980611393704,0.982954576316
678,0,49114,50000,0.98228,0.000590016976027,0.98108598867,0.983399910673
679,0,49143,50000,0.98286,0.000580451899816,0.981684679372,0.983961130855
680,0,49175,50000,0.9835,0.00056969728804,0.982345695006,0.984580016888
681,0,49198,50000,0.98396,0.000561831262925,0.982821066366,0.98502457485
682,0,49237,50000,0.98474,0.000548217701283,0.983627669863,0.985777851509
683,0,49261,50000,0.98522,0.000539658254824,0.984124397025,0.986241050596
684,0,49289,50000,0.98578,0.000529486385094,0.984704275585,0.986781085995
685,0,49313,50000,0.98626,0.000520599892432,0.985201642454,0.987243645375
686,0,49336,50000,0.98672,0.000511930495282,0.985678585285,0.987686631867
687,0,49358,50000,0.98716,0.000503490504379,0.986135079978,0.98811006957
688,0,49379,50000,0.98758,0.000495292713453,0.986571101492,0.988513983524
689,0,49406,50000,0.98812,0.000484538246168,0.987132119909,0.989032882138
690,0,49425,50000,0.9885,0.000476817575179,0.987527209227,0.989397734434
691,0,49449,50000,0.98898,0.000466873850199,0.988026643405,0.989858226506
692,0,49465,50000,0.9893,0.000460119767017,0.988359843745,0.990164976999
693,0,49485,50000,0.9897,0.000451528736627,0.988776634288,0.990548124998
694,0,49502,50000,0.99004,0.000444090044923,0.989131172671,0.990873534374
695,0,49519,50000,0.99038,0.000436519314578,0.989485969091,0.991198685715
696,0,49537,50000,0.99074,0.000428351547213,0.989861932317,0.991542667176
697,0,49559,50000,0.99118,0.000418143697788,0.990321882576,0.991962649312
698,0,49572,50000,0.99144,0.000411988504694,0.990593912205,0.992210579735
699,0,49591,50000,0.99182,0.000402817268746,0.990991836157,0.992572597398
700,0,49603,50000,0.99206,0.000396911990245,0.991243377085,0.992801019594
701,0,49621,50000,0.99242,0.000387879971125,0.991621028458,0.993143312908
702,0,49638,50000,0.99276,0.000379145945514,0.991978097087,0.99346619204
703,0,49658,50000,0.99316,0.000368597731952,0.992398710535,0.993845517134
704,0,49676,50000,0.99352,0.000358831704285,0.992777794736,0.994186377619
705,0,49692,50000,0.99384,0.000349915829879,0.993115216935,0.994488906254
706,0,49709,50000,0.99418,0.000340180175789,0.993474240167,0.994809830781
707,0,49718,50000,0.99436,0.000334908656203,0.993664540161,0.994979503132
708,0,49729,50000,0.99458,0.000328348095776,0.993897358335,0.995186651155
709,0,49741,50000,0.99482,0.000321034814311,0.99415164652,0.995412326095
710,0,49748,50000,0.99496,0.000316689071488,0.994300136565,0.99554381454
711,0,49759,50000,0.99518,0.000309734324866,0.994533723058,0.995750194244
712,0,49767,50000,0.99534,0.000304574601699,0.994703802335,0.995900090384
713,0,49774,50000,0.99548,0.00029998565299,0.994852766217,0.996031104992
714,0,49788,50000,0.99576,0.000290586386467,0.99515112506,0.996292703127
715,0,49797,50000,0.99594,0.000284377087685,0.995343252113,0.996460548418
716,0,49803,50000,0.99606,0.000280159825814,0.995471488086,0.996572294007
717,0,49816,50000,0.99632,0.000270793559746,0.995749777949,0.996813964196
718,0,49823,50000,0.99646,0.00026561131,0.995899896423,0.996943824212
719,0,49829,50000,0.99658,0.00026108633055,0.996028730859,0.997054971338
720,0,49837,50000,0.99674,0.000254926357994,0.996200756275,0.997202921338
