timestamp,main_alive,completed_shards,completed_trials,latest_shard,worker_count,working_set_gib,stderr_bytes
2026-08-08T05:58:37.716+08:00,True,160,16000,shard_015900_015999.json,17,1.069466,0
2026-08-08T05:59:37.741+08:00,True,160,16000,shard_015900_015999.json,17,1.074619,0
2026-08-08T06:00:37.774+08:00,True,160,16000,shard_015900_015999.json,17,1.069092,0
2026-08-08T06:01:37.805+08:00,True,160,16000,shard_015900_015999.json,17,1.068024,0
2026-08-08T06:02:37.836+08:00,True,160,16000,shard_015900_015999.json,17,1.060898,0
2026-08-08T06:03:37.865+08:00,True,160,16000,shard_015900_015999.json,17,1.069294,0
2026-08-08T06:04:37.898+08:00,True,160,16000,shard_015900_015999.json,17,1.069717,0
2026-08-08T06:05:37.928+08:00,True,160,16000,shard_015900_015999.json,17,1.072247,0
2026-08-08T06:06:37.991+08:00,True,160,16000,shard_015900_015999.json,17,1.065315,0
2026-08-08T06:07:38.023+08:00,True,161,16100,shard_016000_016099.json,17,1.069645,0
2026-08-08T06:08:38.047+08:00,True,166,16600,shard_016800_016899.json,17,1.070492,0
2026-08-08T06:09:38.077+08:00,True,173,17300,shard_017200_017299.json,17,1.063770,0
2026-08-08T06:10:38.106+08:00,True,176,17600,shard_017500_017599.json,17,1.068836,0
2026-08-08T06:11:38.136+08:00,True,176,17600,shard_017500_017599.json,17,1.068340,0
2026-08-08T06:12:38.167+08:00,True,176,17600,shard_017500_017599.json,17,1.067696,0
2026-08-08T06:13:38.206+08:00,True,176,17600,shard_017500_017599.json,17,1.070877,0
2026-08-08T06:14:38.236+08:00,True,176,17600,shard_017500_017599.json,17,1.068863,0
2026-08-08T06:15:38.284+08:00,True,176,17600,shard_017500_017599.json,17,1.062294,0
2026-08-08T06:16:38.344+08:00,True,176,17600,shard_017500_017599.json,17,1.068748,0
2026-08-08T06:17:38.378+08:00,True,176,17600,shard_017500_017599.json,17,1.069199,0
2026-08-08T06:18:38.406+08:00,True,176,17600,shard_017500_017599.json,17,1.069458,0
2026-08-08T06:19:38.443+08:00,True,176,17600,shard_017500_017599.json,17,1.066536,0
2026-08-08T06:20:38.471+08:00,True,176,17600,shard_017500_017599.json,17,1.064968,0
2026-08-08T06:21:38.500+08:00,True,176,17600,shard_017500_017599.json,17,1.068764,0
2026-08-08T06:22:38.529+08:00,True,176,17600,shard_017500_017599.json,17,1.064209,0
2026-08-08T06:23:38.559+08:00,True,176,17600,shard_017500_017599.json,17,1.071106,0
2026-08-08T06:24:38.589+08:00,True,176,17600,shard_017500_017599.json,17,1.066319,0
2026-08-08T06:25:38.619+08:00,True,176,17600,shard_017500_017599.json,17,1.069458,0
2026-08-08T06:26:38.650+08:00,True,176,17600,shard_017500_017599.json,17,1.068638,0
2026-08-08T06:27:38.677+08:00,True,176,17600,shard_017500_017599.json,17,1.068417,0
2026-08-08T06:28:38.709+08:00,True,176,17600,shard_017500_017599.json,17,1.068691,0
2026-08-08T06:29:38.738+08:00,True,176,17600,shard_017500_017599.json,17,1.069927,0
2026-08-08T06:30:38.769+08:00,True,176,17600,shard_017500_017599.json,17,1.069183,0
2026-08-08T06:31:38.795+08:00,True,176,17600,shard_017500_017599.json,17,1.071453,0
2026-08-08T06:32:38.822+08:00,True,176,17600,shard_017500_017599.json,17,1.069416,0
2026-08-08T06:33:38.851+08:00,True,177,17700,shard_017600_017699.json,17,1.070541,0
2026-08-08T06:34:38.880+08:00,True,185,18500,shard_018500_018599.json,17,1.067875,0
2026-08-08T06:35:38.907+08:00,True,192,19200,shard_019100_019199.json,17,1.067574,0
2026-08-08T06:36:38.930+08:00,True,192,19200,shard_019100_019199.json,17,1.067505,0
2026-08-08T06:37:38.958+08:00,True,192,19200,shard_019100_019199.json,17,1.066261,0
2026-08-08T06:38:38.991+08:00,True,192,19200,shard_019100_019199.json,17,1.069973,0
2026-08-08T06:39:39.020+08:00,True,192,19200,shard_019100_019199.json,17,1.069714,0
2026-08-08T06:40:39.047+08:00,True,192,19200,shard_019100_019199.json,17,1.069138,0
2026-08-08T06:41:39.075+08:00,True,192,19200,shard_019100_019199.json,17,1.068497,0
2026-08-08T06:42:39.098+08:00,True,192,19200,shard_019100_019199.json,17,1.066730,0
2026-08-08T06:43:39.125+08:00,True,192,19200,shard_019100_019199.json,17,1.067795,0
2026-08-08T06:44:39.153+08:00,True,192,19200,shard_019100_019199.json,17,1.068157,0
2026-08-08T06:45:39.178+08:00,True,192,19200,shard_019100_019199.json,17,1.068645,0
2026-08-08T06:46:39.204+08:00,True,192,19200,shard_019100_019199.json,17,1.067688,0
2026-08-08T06:47:39.227+08:00,True,192,19200,shard_019100_019199.json,17,1.068390,0
2026-08-08T06:48:39.253+08:00,True,192,19200,shard_019100_019199.json,17,1.068382,0
2026-08-08T06:49:39.283+08:00,True,192,19200,shard_019100_019199.json,17,1.068325,0
2026-08-08T06:50:39.307+08:00,True,192,19200,shard_019100_019199.json,17,1.068069,0
2026-08-08T06:51:39.333+08:00,True,192,19200,shard_019100_019199.json,17,1.068279,0
2026-08-08T06:52:39.359+08:00,True,192,19200,shard_019100_019199.json,17,1.066628,0
2026-08-08T06:53:39.384+08:00,True,192,19200,shard_019100_019199.json,17,1.070648,0
2026-08-08T06:54:39.408+08:00,True,192,19200,shard_019100_019199.json,17,1.073452,0
2026-08-08T06:55:39.435+08:00,True,192,19200,shard_019100_019199.json,17,1.070526,0
2026-08-08T06:56:39.458+08:00,True,193,19300,shard_019200_019299.json,17,1.067734,0
2026-08-08T06:57:39.484+08:00,True,195,19500,shard_019500_019599.json,17,1.068745,0
2026-08-08T06:58:39.514+08:00,True,204,20400,shard_020300_020399.json,17,1.072517,0
2026-08-08T06:59:39.543+08:00,True,208,20800,shard_020700_020799.json,17,1.073654,0
2026-08-08T07:00:39.572+08:00,True,208,20800,shard_020700_020799.json,17,1.071846,0
2026-08-08T07:01:39.598+08:00,True,208,20800,shard_020700_020799.json,17,1.072983,0
2026-08-08T07:02:39.624+08:00,True,208,20800,shard_020700_020799.json,17,1.076328,0
2026-08-08T07:03:39.649+08:00,True,208,20800,shard_020700_020799.json,17,1.074017,0
2026-08-08T07:04:39.673+08:00,True,208,20800,shard_020700_020799.json,17,1.073563,0
2026-08-08T07:05:39.699+08:00,True,208,20800,shard_020700_020799.json,17,1.074520,0
2026-08-08T07:06:39.726+08:00,True,208,20800,shard_020700_020799.json,17,1.073795,0
2026-08-08T07:07:39.756+08:00,True,208,20800,shard_020700_020799.json,17,1.070938,0
2026-08-08T07:08:39.780+08:00,True,208,20800,shard_020700_020799.json,17,1.073853,0
2026-08-08T07:09:39.806+08:00,True,208,20800,shard_020700_020799.json,17,1.071270,0
2026-08-08T07:10:39.830+08:00,True,208,20800,shard_020700_020799.json,17,1.070423,0
2026-08-08T07:11:39.856+08:00,True,208,20800,shard_020700_020799.json,17,1.069477,0
2026-08-08T07:12:39.886+08:00,True,208,20800,shard_020700_020799.json,17,1.073475,0
2026-08-08T07:13:39.915+08:00,True,208,20800,shard_020700_020799.json,17,1.073566,0
2026-08-08T07:14:39.942+08:00,True,208,20800,shard_020700_020799.json,17,1.070259,0
2026-08-08T07:15:39.970+08:00,True,208,20800,shard_020700_020799.json,17,1.073463,0
2026-08-08T07:16:40.002+08:00,True,208,20800,shard_020700_020799.json,17,1.074669,0
2026-08-08T07:17:40.028+08:00,True,208,20800,shard_020700_020799.json,17,1.075291,0
2026-08-08T07:18:40.055+08:00,True,208,20800,shard_020700_020799.json,17,1.069889,0
2026-08-08T07:19:40.085+08:00,True,208,20800,shard_020700_020799.json,17,1.071404,0
2026-08-08T07:20:40.111+08:00,True,209,20900,shard_020800_020899.json,17,1.070995,0
2026-08-08T07:21:40.135+08:00,True,215,21500,shard_021400_021499.json,17,1.073925,0
2026-08-08T07:22:40.165+08:00,True,222,22200,shard_022100_022199.json,17,1.072655,0
2026-08-08T07:23:40.193+08:00,True,224,22400,shard_022300_022399.json,17,1.077427,0
2026-08-08T07:24:40.218+08:00,True,224,22400,shard_022300_022399.json,17,1.073971,0
2026-08-08T07:25:40.247+08:00,True,224,22400,shard_022300_022399.json,17,1.072968,0
2026-08-08T07:26:40.271+08:00,True,224,22400,shard_022300_022399.json,17,1.075249,0
2026-08-08T07:27:40.297+08:00,True,224,22400,shard_022300_022399.json,17,1.074139,0
2026-08-08T07:28:40.325+08:00,True,224,22400,shard_022300_022399.json,17,1.072262,0
2026-08-08T07:29:40.351+08:00,True,224,22400,shard_022300_022399.json,17,1.072422,0
2026-08-08T07:30:40.378+08:00,True,224,22400,shard_022300_022399.json,17,1.074776,0
2026-08-08T07:31:40.405+08:00,True,224,22400,shard_022300_022399.json,17,1.074211,0
2026-08-08T07:32:40.430+08:00,True,224,22400,shard_022300_022399.json,17,1.069851,0
2026-08-08T07:33:40.457+08:00,True,224,22400,shard_022300_022399.json,17,1.072899,0
2026-08-08T07:34:40.484+08:00,True,224,22400,shard_022300_022399.json,17,1.072575,0
2026-08-08T07:35:40.510+08:00,True,224,22400,shard_022300_022399.json,17,1.071754,0
2026-08-08T07:36:40.534+08:00,True,224,22400,shard_022300_022399.json,17,1.072517,0
2026-08-08T07:37:40.558+08:00,True,224,22400,shard_022300_022399.json,17,1.075542,0
2026-08-08T07:38:40.586+08:00,True,224,22400,shard_022300_022399.json,17,1.071560,0
2026-08-08T07:39:40.611+08:00,True,224,22400,shard_022300_022399.json,17,1.072998,0
2026-08-08T07:40:40.642+08:00,True,224,22400,shard_022300_022399.json,17,1.071022,0
2026-08-08T07:41:40.673+08:00,True,224,22400,shard_022300_022399.json,17,1.072987,0
2026-08-08T07:42:40.698+08:00,True,224,22400,shard_022300_022399.json,17,1.074116,0
2026-08-08T07:43:40.729+08:00,True,224,22400,shard_022300_022399.json,17,1.075264,0
2026-08-08T07:44:40.756+08:00,True,226,22600,shard_022600_022699.json,17,1.071449,0
2026-08-08T07:45:40.784+08:00,True,233,23300,shard_023400_023499.json,17,1.072063,0
2026-08-08T07:46:40.812+08:00,True,240,24000,shard_023900_023999.json,17,1.076294,0
2026-08-08T07:47:40.837+08:00,True,240,24000,shard_023900_023999.json,17,1.076031,0
2026-08-08T07:48:40.864+08:00,True,240,24000,shard_023900_023999.json,17,1.074291,0
2026-08-08T07:49:40.894+08:00,True,240,24000,shard_023900_023999.json,17,1.071392,0
2026-08-08T07:50:40.923+08:00,True,240,24000,shard_023900_023999.json,17,1.069759,0
2026-08-08T07:51:40.953+08:00,True,240,24000,shard_023900_023999.json,17,1.070827,0
2026-08-08T07:52:40.980+08:00,True,240,24000,shard_023900_023999.json,17,1.065609,0
2026-08-08T07:53:41.011+08:00,True,240,24000,shard_023900_023999.json,17,1.073185,0
2026-08-08T07:54:41.037+08:00,True,240,24000,shard_023900_023999.json,17,1.073559,0
2026-08-08T07:55:41.068+08:00,True,240,24000,shard_023900_023999.json,17,1.076546,0
2026-08-08T07:56:41.096+08:00,True,240,24000,shard_023900_023999.json,17,1.075623,0
2026-08-08T07:57:41.128+08:00,True,240,24000,shard_023900_023999.json,17,1.075695,0
2026-08-08T07:58:41.157+08:00,True,240,24000,shard_023900_023999.json,17,1.071831,0
2026-08-08T07:59:41.185+08:00,True,240,24000,shard_023900_023999.json,17,1.076729,0
2026-08-08T08:00:41.211+08:00,True,240,24000,shard_023900_023999.json,17,1.074673,0
2026-08-08T08:01:41.237+08:00,True,240,24000,shard_023900_023999.json,17,1.074875,0
2026-08-08T08:02:41.262+08:00,True,240,24000,shard_023900_023999.json,17,1.070858,0
2026-08-08T08:03:41.292+08:00,True,240,24000,shard_023900_023999.json,17,1.074390,0
2026-08-08T08:04:41.324+08:00,True,240,24000,shard_023900_023999.json,17,1.074612,0
2026-08-08T08:05:41.351+08:00,True,240,24000,shard_023900_023999.json,17,1.075100,0
2026-08-08T08:06:41.376+08:00,True,240,24000,shard_023900_023999.json,17,1.073837,0
2026-08-08T08:07:41.398+08:00,True,240,24000,shard_023900_023999.json,17,1.075874,0
2026-08-08T08:08:41.424+08:00,True,243,24300,shard_024200_024299.json,17,1.077717,0
2026-08-08T08:09:41.448+08:00,True,250,25000,shard_024900_024999.json,17,1.075657,0
2026-08-08T08:10:41.479+08:00,True,256,25600,shard_025500_025599.json,17,1.074799,0
2026-08-08T08:11:41.509+08:00,True,256,25600,shard_025500_025599.json,17,1.077820,0
2026-08-08T08:12:41.536+08:00,True,256,25600,shard_025500_025599.json,17,1.074364,0
2026-08-08T08:13:41.566+08:00,True,256,25600,shard_025500_025599.json,17,1.076077,0
2026-08-08T08:14:41.595+08:00,True,256,25600,shard_025500_025599.json,17,1.076271,0
2026-08-08T08:15:41.620+08:00,True,256,25600,shard_025500_025599.json,17,1.077061,0
2026-08-08T08:16:41.645+08:00,True,256,25600,shard_025500_025599.json,17,1.075748,0
2026-08-08T08:17:41.672+08:00,True,256,25600,shard_025500_025599.json,17,1.075729,0
2026-08-08T08:18:41.694+08:00,True,256,25600,shard_025500_025599.json,17,1.072617,0
2026-08-08T08:19:41.726+08:00,True,256,25600,shard_025500_025599.json,17,1.074562,0
2026-08-08T08:20:41.757+08:00,True,256,25600,shard_025500_025599.json,17,1.072449,0
2026-08-08T08:21:41.784+08:00,True,256,25600,shard_025500_025599.json,17,1.076096,0
2026-08-08T08:22:41.814+08:00,True,256,25600,shard_025500_025599.json,17,1.073051,0
2026-08-08T08:23:41.842+08:00,True,256,25600,shard_025500_025599.json,17,1.073460,0
2026-08-08T08:24:41.866+08:00,True,256,25600,shard_025500_025599.json,17,1.075108,0
2026-08-08T08:25:41.893+08:00,True,256,25600,shard_025500_025599.json,17,1.072163,0
2026-08-08T08:26:41.922+08:00,True,256,25600,shard_025500_025599.json,17,1.077427,0
2026-08-08T08:27:41.962+08:00,True,256,25600,shard_025500_025599.json,17,1.074852,0
2026-08-08T08:28:41.994+08:00,True,256,25600,shard_025500_025599.json,17,1.075779,0
2026-08-08T08:29:42.028+08:00,True,256,25600,shard_025500_025599.json,17,1.073795,0
2026-08-08T08:30:42.060+08:00,True,256,25600,shard_025500_025599.json,17,1.078178,0
2026-08-08T08:31:42.092+08:00,True,256,25600,shard_025500_025599.json,17,1.072647,0
2026-08-08T08:32:42.122+08:00,True,259,25900,shard_025800_025899.json,17,1.076801,0
2026-08-08T08:33:42.152+08:00,True,266,26600,shard_026500_026599.json,17,1.076736,0
2026-08-08T08:34:42.181+08:00,True,272,27200,shard_027100_027199.json,17,1.075333,0
2026-08-08T08:35:42.212+08:00,True,272,27200,shard_027100_027199.json,17,1.076851,0
2026-08-08T08:36:42.240+08:00,True,272,27200,shard_027100_027199.json,17,1.076199,0
2026-08-08T08:37:42.273+08:00,True,272,27200,shard_027100_027199.json,17,1.076515,0
2026-08-08T08:38:42.303+08:00,True,272,27200,shard_027100_027199.json,17,1.076908,0
2026-08-08T08:39:42.334+08:00,True,272,27200,shard_027100_027199.json,17,1.074219,0
2026-08-08T08:40:42.364+08:00,True,272,27200,shard_027100_027199.json,17,1.076027,0
2026-08-08T08:41:42.397+08:00,True,272,27200,shard_027100_027199.json,17,1.077572,0
2026-08-08T08:42:42.428+08:00,True,272,27200,shard_027100_027199.json,17,1.074310,0
2026-08-08T08:43:42.455+08:00,True,272,27200,shard_027100_027199.json,17,1.073151,0
2026-08-08T08:44:42.482+08:00,True,272,27200,shard_027100_027199.json,17,1.076565,0
2026-08-08T08:45:42.513+08:00,True,272,27200,shard_027100_027199.json,17,1.075577,0
2026-08-08T08:46:42.542+08:00,True,272,27200,shard_027100_027199.json,17,1.073402,0
2026-08-08T08:47:42.570+08:00,True,272,27200,shard_027100_027199.json,17,1.076313,0
2026-08-08T08:48:42.602+08:00,True,272,27200,shard_027100_027199.json,17,1.075417,0
2026-08-08T08:49:42.631+08:00,True,272,27200,shard_027100_027199.json,17,1.075489,0
2026-08-08T08:50:42.658+08:00,True,272,27200,shard_027100_027199.json,17,1.078854,0
2026-08-08T08:51:42.685+08:00,True,272,27200,shard_027100_027199.json,17,1.076126,0
2026-08-08T08:52:42.719+08:00,True,272,27200,shard_027100_027199.json,17,1.075356,0
2026-08-08T08:53:42.744+08:00,True,272,27200,shard_027100_027199.json,17,1.079155,0
2026-08-08T08:54:42.770+08:00,True,272,27200,shard_027100_027199.json,17,1.076763,0
2026-08-08T08:55:42.800+08:00,True,272,27200,shard_027100_027199.json,17,1.075748,0
2026-08-08T08:56:42.831+08:00,True,278,27800,shard_027700_027799.json,17,1.078377,0
2026-08-08T08:57:42.861+08:00,True,283,28300,shard_028200_028299.json,17,1.076824,0
2026-08-08T08:58:42.893+08:00,True,288,28800,shard_028700_028799.json,17,1.073341,0
2026-08-08T08:59:42.915+08:00,True,288,28800,shard_028700_028799.json,17,1.076050,0
2026-08-08T09:00:42.942+08:00,True,288,28800,shard_028700_028799.json,17,1.078175,0
2026-08-08T09:01:42.967+08:00,True,288,28800,shard_028700_028799.json,17,1.072235,0
2026-08-08T09:02:43.001+08:00,True,288,28800,shard_028700_028799.json,17,1.075443,0
2026-08-08T09:03:43.028+08:00,True,288,28800,shard_028700_028799.json,17,1.074760,0
2026-08-08T09:04:43.057+08:00,True,288,28800,shard_028700_028799.json,17,1.069973,0
2026-08-08T09:05:43.087+08:00,True,288,28800,shard_028700_028799.json,17,1.075985,0
2026-08-08T09:06:43.117+08:00,True,288,28800,shard_028700_028799.json,17,1.075069,0
2026-08-08T09:07:43.143+08:00,True,288,28800,shard_028700_028799.json,17,1.074097,0
2026-08-08T09:08:43.168+08:00,True,288,28800,shard_028700_028799.json,17,1.075298,0
2026-08-08T09:09:43.194+08:00,True,288,28800,shard_028700_028799.json,17,1.079639,0
2026-08-08T09:10:43.221+08:00,True,288,28800,shard_028700_028799.json,17,1.074520,0
2026-08-08T09:11:43.247+08:00,True,288,28800,shard_028700_028799.json,17,1.074986,0
2026-08-08T09:12:43.272+08:00,True,288,28800,shard_028700_028799.json,17,1.074284,0
2026-08-08T09:13:43.304+08:00,True,288,28800,shard_028700_028799.json,17,1.068920,0
2026-08-08T09:14:43.333+08:00,True,288,28800,shard_028700_028799.json,17,1.074081,0
2026-08-08T09:15:43.365+08:00,True,288,28800,shard_028700_028799.json,17,1.072021,0
2026-08-08T09:16:43.391+08:00,True,288,28800,shard_028700_028799.json,17,1.072643,0
2026-08-08T09:17:43.417+08:00,True,288,28800,shard_028700_028799.json,17,1.072018,0
2026-08-08T09:18:43.449+08:00,True,288,28800,shard_028700_028799.json,17,1.071941,0
2026-08-08T09:19:43.476+08:00,True,291,29100,shard_029000_029099.json,17,1.069195,0
2026-08-08T09:20:43.503+08:00,True,294,29400,shard_029300_029399.json,17,1.072083,0
2026-08-08T09:21:43.530+08:00,True,300,30000,shard_029900_029999.json,17,1.070564,0
2026-08-08T09:22:43.557+08:00,True,303,30300,shard_030200_030299.json,17,1.072731,0
2026-08-08T09:23:43.585+08:00,True,304,30400,shard_030300_030399.json,17,1.072422,0
2026-08-08T09:24:43.613+08:00,True,304,30400,shard_030300_030399.json,17,1.071754,0
2026-08-08T09:25:43.644+08:00,True,304,30400,shard_030300_030399.json,17,1.073368,0
2026-08-08T09:26:43.670+08:00,True,304,30400,shard_030300_030399.json,17,1.072983,0
2026-08-08T09:27:43.694+08:00,True,304,30400,shard_030300_030399.json,17,1.069721,0
2026-08-08T09:28:43.727+08:00,True,304,30400,shard_030300_030399.json,17,1.073082,0
2026-08-08T09:29:43.755+08:00,True,304,30400,shard_030300_030399.json,17,1.070629,0
2026-08-08T09:30:43.788+08:00,True,304,30400,shard_030300_030399.json,17,1.072006,0
2026-08-08T09:31:43.818+08:00,True,304,30400,shard_030300_030399.json,17,1.072708,0
2026-08-08T09:32:43.841+08:00,True,304,30400,shard_030300_030399.json,17,1.072327,0
2026-08-08T09:33:43.865+08:00,True,304,30400,shard_030300_030399.json,17,1.068718,0
2026-08-08T09:34:43.896+08:00,True,304,30400,shard_030300_030399.json,17,1.072201,0
2026-08-08T09:35:43.921+08:00,True,304,30400,shard_030300_030399.json,17,1.071423,0
2026-08-08T09:36:43.948+08:00,True,304,30400,shard_030300_030399.json,17,1.072365,0
2026-08-08T09:37:43.974+08:00,True,304,30400,shard_030300_030399.json,17,1.076363,0
2026-08-08T09:38:43.999+08:00,True,304,30400,shard_030300_030399.json,17,1.070164,0
2026-08-08T09:39:44.026+08:00,True,304,30400,shard_030300_030399.json,17,1.068596,0
2026-08-08T09:40:44.056+08:00,True,304,30400,shard_030300_030399.json,17,1.071697,0
2026-08-08T09:41:44.081+08:00,True,304,30400,shard_030300_030399.json,17,1.072128,0
2026-08-08T09:42:44.108+08:00,True,304,30400,shard_030300_030399.json,17,1.074371,0
2026-08-08T09:43:44.136+08:00,True,306,30600,shard_030600_030699.json,17,1.073227,0
2026-08-08T09:44:44.160+08:00,True,310,31000,shard_030900_030999.json,17,1.073700,0
2026-08-08T09:45:44.189+08:00,True,315,31500,shard_031400_031499.json,17,1.072556,0
2026-08-08T09:46:44.218+08:00,True,318,31800,shard_031800_031899.json,17,1.076618,0
2026-08-08T09:47:44.247+08:00,True,320,32000,shard_031900_031999.json,17,1.077507,0
2026-08-08T09:48:44.282+08:00,True,320,32000,shard_031900_031999.json,17,1.077080,0
2026-08-08T09:49:44.314+08:00,True,320,32000,shard_031900_031999.json,17,1.065716,0
2026-08-08T09:50:44.349+08:00,True,320,32000,shard_031900_031999.json,17,1.068108,0
2026-08-08T09:51:44.386+08:00,True,320,32000,shard_031900_031999.json,17,1.061245,0
2026-08-08T09:52:44.418+08:00,True,320,32000,shard_031900_031999.json,17,1.056965,0
2026-08-08T09:53:44.454+08:00,True,320,32000,shard_031900_031999.json,17,1.055698,0
2026-08-08T09:54:44.482+08:00,True,320,32000,shard_031900_031999.json,17,1.054737,0
2026-08-08T09:55:44.502+08:00,True,320,32000,shard_031900_031999.json,17,1.055466,0
2026-08-08T09:56:44.531+08:00,True,320,32000,shard_031900_031999.json,17,1.051834,0
2026-08-08T09:57:44.554+08:00,True,320,32000,shard_031900_031999.json,17,1.053665,0
2026-08-08T09:58:44.579+08:00,True,320,32000,shard_031900_031999.json,17,1.053955,0
2026-08-08T09:59:44.608+08:00,True,320,32000,shard_031900_031999.json,17,1.053234,0
2026-08-08T10:00:44.641+08:00,True,320,32000,shard_031900_031999.json,17,1.056705,0
2026-08-08T10:01:44.668+08:00,True,320,32000,shard_031900_031999.json,17,1.057934,0
2026-08-08T10:02:44.696+08:00,True,320,32000,shard_031900_031999.json,17,1.055252,0
2026-08-08T10:03:44.724+08:00,True,320,32000,shard_031900_031999.json,17,1.057571,0
2026-08-08T10:04:44.749+08:00,True,320,32000,shard_031900_031999.json,17,1.057331,0
2026-08-08T10:05:44.783+08:00,True,320,32000,shard_031900_031999.json,17,1.057781,0
2026-08-08T10:06:44.807+08:00,True,321,32100,shard_032000_032099.json,17,1.057789,0
2026-08-08T10:07:44.832+08:00,True,323,32300,shard_032200_032299.json,17,1.061123,0
2026-08-08T10:08:44.861+08:00,True,328,32800,shard_032700_032799.json,17,1.063435,0
2026-08-08T10:09:44.892+08:00,True,332,33200,shard_033100_033199.json,17,1.065830,0
2026-08-08T10:10:44.921+08:00,True,335,33500,shard_033400_033499.json,17,1.063396,0
2026-08-08T10:11:44.948+08:00,True,336,33600,shard_033500_033599.json,17,1.065781,0
2026-08-08T10:12:44.973+08:00,True,336,33600,shard_033500_033599.json,17,1.065517,0
2026-08-08T10:13:45.003+08:00,True,336,33600,shard_033500_033599.json,17,1.065250,0
2026-08-08T10:14:45.029+08:00,True,336,33600,shard_033500_033599.json,17,1.066959,0
2026-08-08T10:15:45.059+08:00,True,336,33600,shard_033500_033599.json,17,1.063023,0
2026-08-08T10:16:45.090+08:00,True,336,33600,shard_033500_033599.json,17,1.067348,0
2026-08-08T10:17:45.117+08:00,True,336,33600,shard_033500_033599.json,17,1.065552,0
2026-08-08T10:18:45.146+08:00,True,336,33600,shard_033500_033599.json,17,1.063961,0
2026-08-08T10:19:45.177+08:00,True,336,33600,shard_033500_033599.json,17,1.065727,0
2026-08-08T10:20:45.206+08:00,True,336,33600,shard_033500_033599.json,17,1.059830,0
2026-08-08T10:21:45.242+08:00,True,336,33600,shard_033500_033599.json,17,1.055233,0
2026-08-08T10:22:45.273+08:00,True,336,33600,shard_033500_033599.json,17,1.056252,0
2026-08-08T10:23:45.301+08:00,True,336,33600,shard_033500_033599.json,17,1.052807,0
2026-08-08T10:24:45.328+08:00,True,336,33600,shard_033500_033599.json,17,1.053780,0
2026-08-08T10:25:45.354+08:00,True,336,33600,shard_033500_033599.json,17,1.054310,0
2026-08-08T10:26:45.383+08:00,True,336,33600,shard_033500_033599.json,17,1.054031,0
2026-08-08T10:27:45.412+08:00,True,336,33600,shard_033500_033599.json,17,1.055740,0
2026-08-08T10:28:45.442+08:00,True,336,33600,shard_033500_033599.json,17,1.057491,0
2026-08-08T10:29:45.472+08:00,True,336,33600,shard_033500_033599.json,17,1.057541,0
2026-08-08T10:30:45.501+08:00,True,337,33700,shard_033600_033699.json,17,1.055714,0
2026-08-08T10:31:45.525+08:00,True,337,33700,shard_033600_033699.json,17,1.054924,0
2026-08-08T10:32:45.553+08:00,True,341,34100,shard_034000_034099.json,17,1.059528,0
2026-08-08T10:33:45.578+08:00,True,346,34600,shard_034500_034599.json,17,1.066269,0
2026-08-08T10:34:45.603+08:00,True,349,34900,shard_034800_034899.json,17,1.066013,0
2026-08-08T10:35:45.634+08:00,True,351,35100,shard_035000_035099.json,17,1.068703,0
2026-08-08T10:36:45.665+08:00,True,352,35200,shard_035100_035199.json,17,1.066101,0
2026-08-08T10:37:45.698+08:00,True,352,35200,shard_035100_035199.json,17,1.064434,0
2026-08-08T10:38:45.721+08:00,True,352,35200,shard_035100_035199.json,17,1.068321,0
2026-08-08T10:39:45.753+08:00,True,352,35200,shard_035100_035199.json,17,1.060852,0
2026-08-08T10:40:45.781+08:00,True,352,35200,shard_035100_035199.json,17,1.067871,0
2026-08-08T10:41:45.812+08:00,True,352,35200,shard_035100_035199.json,17,1.064793,0
2026-08-08T10:42:45.847+08:00,True,352,35200,shard_035100_035199.json,17,1.065853,0
2026-08-08T10:43:45.871+08:00,True,352,35200,shard_035100_035199.json,17,1.055122,0
2026-08-08T10:44:45.896+08:00,True,352,35200,shard_035100_035199.json,17,1.054104,0
2026-08-08T10:45:45.923+08:00,True,352,35200,shard_035100_035199.json,17,1.056858,0
2026-08-08T10:46:45.951+08:00,True,352,35200,shard_035100_035199.json,17,1.054279,0
2026-08-08T10:47:45.986+08:00,True,352,35200,shard_035100_035199.json,17,1.057583,0
2026-08-08T10:48:46.019+08:00,True,352,35200,shard_035100_035199.json,17,1.056286,0
2026-08-08T10:49:46.048+08:00,True,352,35200,shard_035100_035199.json,17,1.058399,0
2026-08-08T10:50:46.079+08:00,True,352,35200,shard_035100_035199.json,17,1.059990,0
2026-08-08T10:51:46.112+08:00,True,352,35200,shard_035100_035199.json,17,1.054695,0
2026-08-08T10:52:46.142+08:00,True,352,35200,shard_035100_035199.json,17,1.058788,0
2026-08-08T10:53:46.169+08:00,True,352,35200,shard_035100_035199.json,17,1.055367,0
2026-08-08T10:54:46.200+08:00,True,352,35200,shard_035100_035199.json,17,1.059631,0
2026-08-08T10:55:46.229+08:00,True,353,35300,shard_035200_035299.json,17,1.060471,0
2026-08-08T10:56:46.257+08:00,True,353,35300,shard_035200_035299.json,17,1.058075,0
2026-08-08T10:57:46.288+08:00,True,356,35600,shard_035600_035699.json,17,1.059368,0
2026-08-08T10:58:46.317+08:00,True,362,36200,shard_036100_036199.json,17,1.064808,0
2026-08-08T10:59:46.346+08:00,True,365,36500,shard_036400_036499.json,17,1.064785,0
2026-08-08T11:00:46.371+08:00,True,368,36800,shard_036700_036799.json,17,1.069782,0
